sample,diagnosis,stratum,celltype,proportion,count,n_stratum,level
Br2719,Control,L6,Pvalb,0.018381690394665706,102,5549,subclass
Br2719,Control,L6,Sncg,0.0,0,5549,subclass
Br2719,Control,L6,Sst,0.02685168498828618,149,5549,subclass
Br2719,Control,L6,Sst Chodl,0.001261488556496666,7,5549,subclass
Br2719,Control,L6,VLMC,0.05316273202378807,295,5549,subclass
Br2719,Control,L6,Vip,0.005045954225986664,28,5549,subclass
Br5314,Control,L2/3,Astrocyte,0.22579864472410455,933,4132,subclass
Br5314,Control,L2/3,Chandelier,0.0016940948693126815,7,4132,subclass
Br5314,Control,L2/3,Endothelial,0.16819941916747339,695,4132,subclass
Br5314,Control,L2/3,L2/3 IT,0.2047434656340755,846,4132,subclass
Br5314,Control,L2/3,L4 IT,0.000968054211035818,4,4132,subclass
Br5314,Control,L2/3,L5 ET,0.0,0,4132,subclass
Br5314,Control,L2/3,L5 IT,0.0,0,4132,subclass
Br5314,Control,L2/3,L5/6 NP,0.0,0,4132,subclass
Br5314,Control,L2/3,L6 CT,0.0,0,4132,subclass
Br5314,Control,L2/3,L6 IT,0.0,0,4132,subclass
Br5314,Control,L2/3,L6 IT Car3,0.0,0,4132,subclass
Br5314,Control,L2/3,L6b,0.012100677637947725,50,4132,subclass
Br5314,Control,L2/3,Lamp5,0.022265246853823813,92,4132,subclass
Br5314,Control,L2/3,Lamp5 Lhx6,0.000968054211035818,4,4132,subclass
Br5314,Control,L2/3,Microglia-PVM,0.08906098741529525,368,4132,subclass
Br5314,Control,L2/3,OPC,0.015488867376573089,64,4132,subclass
Br5314,Control,L2/3,Oligodendrocyte,0.043078412391093904,178,4132,subclass
Br5314,Control,L2/3,Pax6,0.00484027105517909,20,4132,subclass
Br5314,Control,L2/3,Pvalb,0.002420135527589545,10,4132,subclass
Br5314,Control,L2/3,Sncg,0.031945788964181994,132,4132,subclass
Br5314,Control,L2/3,Sst,0.010648596321393998,44,4132,subclass
Br5314,Control,L2/3,Sst Chodl,0.001452081316553727,6,4132,subclass
Br5314,Control,L2/3,VLMC,0.1362536302032914,563,4132,subclass
Br5314,Control,L2/3,Vip,0.028073572120038724,116,4132,subclass
Br5314,Control,L4,Astrocyte,0.11116751269035532,657,5910,subclass
Br5314,Control,L4,Chandelier,0.0047377326565143825,28,5910,subclass
Br5314,Control,L4,Endothelial,0.19018612521150594,1124,5910,subclass
Br5314,Control,L4,L2/3 IT,0.14602368866328258,863,5910,subclass
Br5314,Control,L4,L4 IT,0.009475465313028765,56,5910,subclass
Br5314,Control,L4,L5 ET,0.0005076142131979696,3,5910,subclass
Br5314,Control,L4,L5 IT,0.0013536379018612521,8,5910,subclass
Br5314,Control,L4,L5/6 NP,0.0,0,5910,subclass
Br5314,Control,L4,L6 CT,0.0,0,5910,subclass
Br5314,Control,L4,L6 IT,0.0005076142131979696,3,5910,subclass
Br5314,Control,L4,L6 IT Car3,0.00016920473773265651,1,5910,subclass
Br5314,Control,L4,L6b,0.012351945854483926,73,5910,subclass
Br5314,Control,L4,Lamp5,0.008798646362098138,52,5910,subclass
Br5314,Control,L4,Lamp5 Lhx6,0.0013536379018612521,8,5910,subclass
Br5314,Control,L4,Microglia-PVM,0.0856175972927242,506,5910,subclass
Br5314,Control,L4,OPC,0.008967851099830795,53,5910,subclass
Br5314,Control,L4,Oligodendrocyte,0.06818950930626058,403,5910,subclass
Br5314,Control,L4,Pax6,0.0018612521150592216,11,5910,subclass
Br5314,Control,L4,Pvalb,0.01641285956006768,97,5910,subclass
Br5314,Control,L4,Sncg,0.001692047377326565,10,5910,subclass
Br5314,Control,L4,Sst,0.014890016920473773,88,5910,subclass
Br5314,Control,L4,Sst Chodl,0.0013536379018612521,8,5910,subclass
Br5314,Control,L4,VLMC,0.2859560067681895,1690,5910,subclass
Br5314,Control,L4,Vip,0.028426395939086295,168,5910,subclass
Br5314,Control,L5,Astrocyte,0.11898562209894713,1051,8833,subclass
Br5314,Control,L5,Chandelier,0.006566285520208309,58,8833,subclass
Br5314,Control,L5,Endothelial,0.17434620174346202,1540,8833,subclass
Br5314,Control,L5,L2/3 IT,0.04879429412430658,431,8833,subclass
Br5314,Control,L5,L4 IT,0.09883391826106645,873,8833,subclass
Br5314,Control,L5,L5 ET,0.009283369183742783,82,8833,subclass
Br5314,Control,L5,L5 IT,0.04811502320842296,425,8833,subclass
Br5314,Control,L5,L5/6 NP,0.012113664666591192,107,8833,subclass
Br5314,Control,L5,L6 CT,0.0015849654703951092,14,8833,subclass
Br5314,Control,L5,L6 IT,0.0005660590965696819,5,8833,subclass
Br5314,Control,L5,L6 IT Car3,0.0004528472772557455,4,8833,subclass
Br5314,Control,L5,L6b,0.015962866523265028,141,8833,subclass
Br5314,Control,L5,Lamp5,0.010981546473451828,97,8833,subclass
Br5314,Control,L5,Lamp5 Lhx6,0.0022642363862787275,20,8833,subclass
Br5314,Control,L5,Microglia-PVM,0.05026604777538775,444,8833,subclass
Br5314,Control,L5,OPC,0.014491112872183857,128,8833,subclass
Br5314,Control,L5,Oligodendrocyte,0.2336691950639647,2064,8833,subclass
Br5314,Control,L5,Pax6,0.0004528472772557455,4,8833,subclass
Br5314,Control,L5,Pvalb,0.027736895731914412,245,8833,subclass
Br5314,Control,L5,Sncg,0.0003396354579418091,3,8833,subclass
Br5314,Control,L5,Sst,0.04030340767576135,356,8833,subclass
Br5314,Control,L5,Sst Chodl,0.0007924827351975546,7,8833,subclass
Br5314,Control,L5,VLMC,0.05966262877844447,527,8833,subclass
Br5314,Control,L5,Vip,0.02343484659798483,207,8833,subclass
Br5314,Control,L6,Astrocyte,0.1185121107266436,411,3468,subclass
Br5314,Control,L6,Chandelier,0.004325259515570935,15,3468,subclass
Br5314,Control,L6,Endothelial,0.13292964244521338,461,3468,subclass
Br5314,Control,L6,L2/3 IT,0.0028835063437139563,10,3468,subclass
Br5314,Control,L6,L4 IT,0.008938869665513265,31,3468,subclass
Br5314,Control,L6,L5 ET,0.003748558246828143,13,3468,subclass
Br5314,Control,L6,L5 IT,0.025374855824682813,88,3468,subclass
Br5314,Control,L6,L5/6 NP,0.01182237600922722,41,3468,subclass
Br5314,Control,L6,L6 CT,0.03143021914648212,109,3468,subclass
Br5314,Control,L6,L6 IT,0.02104959630911188,73,3468,subclass
Br5314,Control,L6,L6 IT Car3,0.011534025374855825,40,3468,subclass
Br5314,Control,L6,L6b,0.07958477508650519,276,3468,subclass
Br5314,Control,L6,Lamp5,0.0011534025374855825,4,3468,subclass
Br5314,Control,L6,Lamp5 Lhx6,0.0031718569780853517,11,3468,subclass
Br5314,Control,L6,Microglia-PVM,0.052479815455594,182,3468,subclass
Br5314,Control,L6,OPC,0.01384083044982699,48,3468,subclass
Br5314,Control,L6,Oligodendrocyte,0.38033448673587084,1319,3468,subclass
Br5314,Control,L6,Pax6,0.0,0,3468,subclass
Br5314,Control,L6,Pvalb,0.00922722029988466,32,3468,subclass
Br5314,Control,L6,Sncg,0.0,0,3468,subclass
Br5314,Control,L6,Sst,0.03229527104959631,112,3468,subclass
Br5314,Control,L6,Sst Chodl,0.0008650519031141869,3,3468,subclass
Br5314,Control,L6,VLMC,0.05161476355247981,179,3468,subclass
Br5314,Control,L6,Vip,0.0028835063437139563,10,3468,subclass
Br5373,SCZ,L2/3,Astrocyte,0.20002061005770816,1941,9704,subclass
Br5373,SCZ,L2/3,Chandelier,0.005152514427040396,50,9704,subclass
Br5373,SCZ,L2/3,Endothelial,0.12283594394064304,1192,9704,subclass
Br5373,SCZ,L2/3,L2/3 IT,0.3396537510305029,3296,9704,subclass
Br5373,SCZ,L2/3,L4 IT,0.00041220115416323167,4,9704,subclass
Br5373,SCZ,L2/3,L5 ET,0.0,0,9704,subclass
Br5373,SCZ,L2/3,L5 IT,0.00010305028854080792,1,9704,subclass
Br5373,SCZ,L2/3,L5/6 NP,0.0,0,9704,subclass
Br5373,SCZ,L2/3,L6 CT,0.0,0,9704,subclass
Br5373,SCZ,L2/3,L6 IT,0.00020610057708161583,2,9704,subclass
Br5373,SCZ,L2/3,L6 IT Car3,0.0,0,9704,subclass
Br5373,SCZ,L2/3,L6b,0.008244023083264633,80,9704,subclass
Br5373,SCZ,L2/3,Lamp5,0.012262984336356142,119,9704,subclass
Br5373,SCZ,L2/3,Lamp5 Lhx6,0.0015457543281121187,15,9704,subclass
Br5373,SCZ,L2/3,Microglia-PVM,0.06574608408903546,638,9704,subclass
Br5373,SCZ,L2/3,OPC,0.01339653751030503,130,9704,subclass
Br5373,SCZ,L2/3,Oligodendrocyte,0.04791838417147568,465,9704,subclass
Br5373,SCZ,L2/3,Pax6,0.0053586150041220115,52,9704,subclass
Br5373,SCZ,L2/3,Pvalb,0.0052555647155812036,51,9704,subclass
Br5373,SCZ,L2/3,Sncg,0.013087386644682605,127,9704,subclass
Br5373,SCZ,L2/3,Sst,0.007213520197856554,70,9704,subclass
Br5373,SCZ,L2/3,Sst Chodl,0.0015457543281121187,15,9704,subclass
Br5373,SCZ,L2/3,VLMC,0.10572959604286893,1026,9704,subclass
Br5373,SCZ,L2/3,Vip,0.044311624072547406,430,9704,subclass
Br5373,SCZ,L4,Astrocyte,0.1132392787069046,1212,10703,subclass
Br5373,SCZ,L4,Chandelier,0.005045314397832384,54,10703,subclass
Br5373,SCZ,L4,Endothelial,0.1553769971036158,1663,10703,subclass
Br5373,SCZ,L4,L2/3 IT,0.157806222554424,1689,10703,subclass
Br5373,SCZ,L4,L4 IT,0.01896664486592544,203,10703,subclass
Br5373,SCZ,L4,L5 ET,0.0004671587405400355,5,10703,subclass
Br5373,SCZ,L4,L5 IT,0.0031766794356722413,34,10703,subclass
Br5373,SCZ,L4,L5/6 NP,9.34317481080071e-05,1,10703,subclass
Br5373,SCZ,L4,L6 CT,0.0,0,10703,subclass
Br5373,SCZ,L4,L6 IT,9.34317481080071e-05,1,10703,subclass
Br5373,SCZ,L4,L6 IT Car3,0.0,0,10703,subclass
Br5373,SCZ,L4,L6b,0.006913949359992525,74,10703,subclass
Br5373,SCZ,L4,Lamp5,0.00710081285620854,76,10703,subclass
Br5373,SCZ,L4,Lamp5 Lhx6,0.0020554984583761563,22,10703,subclass
Br5373,SCZ,L4,Microglia-PVM,0.07708119218910586,825,10703,subclass
Br5373,SCZ,L4,OPC,0.007848266841072597,84,10703,subclass
Br5373,SCZ,L4,Oligodendrocyte,0.05419041390264412,580,10703,subclass
Br5373,SCZ,L4,Pax6,0.0010277492291880781,11,10703,subclass
Br5373,SCZ,L4,Pvalb,0.015042511445389144,161,10703,subclass
Br5373,SCZ,L4,Sncg,0.0006540222367560497,7,10703,subclass
Br5373,SCZ,L4,Sst,0.008221993833504625,88,10703,subclass
Br5373,SCZ,L4,Sst Chodl,0.0006540222367560497,7,10703,subclass
Br5373,SCZ,L4,VLMC,0.3319630010277492,3553,10703,subclass
Br5373,SCZ,L4,Vip,0.032981407082126504,353,10703,subclass
Br5373,SCZ,L5,Astrocyte,0.14874388524997928,1794,12061,subclass
Br5373,SCZ,L5,Chandelier,0.0062183898515877625,75,12061,subclass
Br5373,SCZ,L5,Endothelial,0.146339441174032,1765,12061,subclass
Br5373,SCZ,L5,L2/3 IT,0.06450543072713705,778,12061,subclass
Br5373,SCZ,L5,L4 IT,0.13406848520023215,1617,12061,subclass
Br5373,SCZ,L5,L5 ET,0.00704750849846613,85,12061,subclass
Br5373,SCZ,L5,L5 IT,0.05720918663460741,690,12061,subclass
Br5373,SCZ,L5,L5/6 NP,0.015255783102561976,184,12061,subclass
Br5373,SCZ,L5,L6 CT,0.0021557084818837574,26,12061,subclass
Br5373,SCZ,L5,L6 IT,0.0003316474587513473,4,12061,subclass
Br5373,SCZ,L5,L6 IT Car3,0.0011607661056297156,14,12061,subclass
Br5373,SCZ,L5,L6b,0.011856396650360666,143,12061,subclass
Br5373,SCZ,L5,Lamp5,0.008539922062847193,103,12061,subclass
Br5373,SCZ,L5,Lamp5 Lhx6,0.004560152557831026,55,12061,subclass
Br5373,SCZ,L5,Microglia-PVM,0.05488765442334798,662,12061,subclass
Br5373,SCZ,L5,OPC,0.012768427161926872,154,12061,subclass
Br5373,SCZ,L5,Oligodendrocyte,0.14957300389685765,1804,12061,subclass
Br5373,SCZ,L5,Pax6,0.0006632949175026946,8,12061,subclass
Br5373,SCZ,L5,Pvalb,0.03208689163419285,387,12061,subclass
Br5373,SCZ,L5,Sncg,0.00016582372937567366,2,12061,subclass
Br5373,SCZ,L5,Sst,0.03158942044606583,381,12061,subclass
Br5373,SCZ,L5,Sst Chodl,0.0003316474587513473,4,12061,subclass
Br5373,SCZ,L5,VLMC,0.08415554265815438,1015,12061,subclass
Br5373,SCZ,L5,Vip,0.025785589917917254,311,12061,subclass
Br5373,SCZ,L6,Astrocyte,0.13060912736299407,684,5237,subclass
Br5373,SCZ,L6,Chandelier,0.004009929348863853,21,5237,subclass
Br5373,SCZ,L6,Endothelial,0.1197250334160779,627,5237,subclass
Br5373,SCZ,L6,L2/3 IT,0.0011456940996753867,6,5237,subclass
Br5373,SCZ,L6,L4 IT,0.004009929348863853,21,5237,subclass
Br5373,SCZ,L6,L5 ET,0.0015275921329005156,8,5237,subclass
Br5373,SCZ,L6,L5 IT,0.023104831010120296,121,5237,subclass
Br5373,SCZ,L6,L5/6 NP,0.007637960664502578,40,5237,subclass
Br5373,SCZ,L6,L6 CT,0.023868627076570555,125,5237,subclass
Br5373,SCZ,L6,L6 IT,0.029406148558334923,154,5237,subclass
Br5373,SCZ,L6,L6 IT Car3,0.02329578002673286,122,5237,subclass
Br5373,SCZ,L6,L6b,0.09929348863853352,520,5237,subclass
Br5373,SCZ,L6,Lamp5,0.002100439182738209,11,5237,subclass
Br5373,SCZ,L6,Lamp5 Lhx6,0.031124689707848003,163,5237,subclass
Br5373,SCZ,L6,Microglia-PVM,0.06568646171472217,344,5237,subclass
Br5373,SCZ,L6,OPC,0.01584876837884285,83,5237,subclass
Br5373,SCZ,L6,Oligodendrocyte,0.32614092037426007,1708,5237,subclass
Br5373,SCZ,L6,Pax6,0.0,0,5237,subclass
Br5373,SCZ,L6,Pvalb,0.01164789001336643,61,5237,subclass
Br5373,SCZ,L6,Sncg,0.0,0,5237,subclass
Br5373,SCZ,L6,Sst,0.02024059576093183,106,5237,subclass
Br5373,SCZ,L6,Sst Chodl,0.0007637960664502578,4,5237,subclass
Br5373,SCZ,L6,VLMC,0.05518426580103113,289,5237,subclass
Br5373,SCZ,L6,Vip,0.0036280313156387247,19,5237,subclass
Br5400,Control,L2/3,Astrocyte,0.17724867724867724,871,4914,subclass
Br5400,Control,L2/3,Chandelier,0.004477004477004477,22,4914,subclass
Br5400,Control,L2/3,Endothelial,0.1455026455026455,715,4914,subclass
Br5400,Control,L2/3,L2/3 IT,0.2686202686202686,1320,4914,subclass
Br5400,Control,L2/3,L4 IT,0.0002035002035002035,1,4914,subclass
Br5400,Control,L2/3,L5 ET,0.0,0,4914,subclass
Br5400,Control,L2/3,L5 IT,0.0002035002035002035,1,4914,subclass
Br5400,Control,L2/3,L5/6 NP,0.0,0,4914,subclass
Br5400,Control,L2/3,L6 CT,0.0,0,4914,subclass
Br5400,Control,L2/3,L6 IT,0.0010175010175010174,5,4914,subclass
Br5400,Control,L2/3,L6 IT Car3,0.0,0,4914,subclass
Br5400,Control,L2/3,L6b,0.01098901098901099,54,4914,subclass
Br5400,Control,L2/3,Lamp5,0.016687016687016686,82,4914,subclass
Br5400,Control,L2/3,Lamp5 Lhx6,0.0018315018315018315,9,4914,subclass
Br5400,Control,L2/3,Microglia-PVM,0.11497761497761498,565,4914,subclass
Br5400,Control,L2/3,OPC,0.018722018722018723,92,4914,subclass
Br5400,Control,L2/3,Oligodendrocyte,0.07794057794057795,383,4914,subclass
Br5400,Control,L2/3,Pax6,0.005901505901505902,29,4914,subclass
Br5400,Control,L2/3,Pvalb,0.002849002849002849,14,4914,subclass
Br5400,Control,L2/3,Sncg,0.02035002035002035,100,4914,subclass
Br5400,Control,L2/3,Sst,0.013838013838013839,68,4914,subclass
Br5400,Control,L2/3,Sst Chodl,0.0026455026455026454,13,4914,subclass
Br5400,Control,L2/3,VLMC,0.07855107855107855,386,4914,subclass
Br5400,Control,L2/3,Vip,0.037444037444037445,184,4914,subclass
Br5400,Control,L4,Astrocyte,0.0867918573457472,550,6337,subclass
Br5400,Control,L4,Chandelier,0.006469938456682973,41,6337,subclass
Br5400,Control,L4,Endothelial,0.17816001262427017,1129,6337,subclass
Br5400,Control,L4,L2/3 IT,0.22707905949187313,1439,6337,subclass
Br5400,Control,L4,L4 IT,0.014991320814265425,95,6337,subclass
Br5400,Control,L4,L5 ET,0.0023670506548840145,15,6337,subclass
Br5400,Control,L4,L5 IT,0.0023670506548840145,15,6337,subclass
Br5400,Control,L4,L5/6 NP,0.00015780337699226762,1,6337,subclass
Br5400,Control,L4,L6 CT,0.0,0,6337,subclass
Br5400,Control,L4,L6 IT,0.0009468202619536059,6,6337,subclass
Br5400,Control,L4,L6 IT Car3,0.0,0,6337,subclass
Br5400,Control,L4,L6b,0.012782073536373678,81,6337,subclass
Br5400,Control,L4,Lamp5,0.009468202619536058,60,6337,subclass
Br5400,Control,L4,Lamp5 Lhx6,0.0029982641628530852,19,6337,subclass
Br5400,Control,L4,Microglia-PVM,0.10998895376361054,697,6337,subclass
Br5400,Control,L4,OPC,0.009626005996528325,61,6337,subclass
Br5400,Control,L4,Oligodendrocyte,0.107306296354742,680,6337,subclass
Br5400,Control,L4,Pax6,0.002051443900899479,13,6337,subclass
Br5400,Control,L4,Pvalb,0.019567618747041188,124,6337,subclass
Br5400,Control,L4,Sncg,0.00268265740886855,17,6337,subclass
Br5400,Control,L4,Sst,0.02067224238598706,131,6337,subclass
Br5400,Control,L4,Sst Chodl,0.0015780337699226763,10,6337,subclass
Br5400,Control,L4,VLMC,0.14060280890011045,891,6337,subclass
Br5400,Control,L4,Vip,0.04134448477197412,262,6337,subclass
Br5400,Control,L5,Astrocyte,0.07436954905009803,1100,14791,subclass
Br5400,Control,L5,Chandelier,0.005205868433506862,77,14791,subclass
Br5400,Control,L5,Endothelial,0.15083496720978973,2231,14791,subclass
Br5400,Control,L5,L2/3 IT,0.060104117368670135,889,14791,subclass
Br5400,Control,L5,L4 IT,0.09079845852207423,1343,14791,subclass
Br5400,Control,L5,L5 ET,0.015009127171928876,222,14791,subclass
Br5400,Control,L5,L5 IT,0.06213237779730917,919,14791,subclass
Br5400,Control,L5,L5/6 NP,0.017240213643431816,255,14791,subclass
Br5400,Control,L5,L6 CT,0.0006760868095463458,10,14791,subclass
Br5400,Control,L5,L6 IT,0.0010817388952741533,16,14791,subclass
Br5400,Control,L5,L6 IT Car3,0.001419782300047326,21,14791,subclass
Br5400,Control,L5,L6b,0.01669934419579474,247,14791,subclass
Br5400,Control,L5,Lamp5,0.005949563924007842,88,14791,subclass
Br5400,Control,L5,Lamp5 Lhx6,0.002095869109593672,31,14791,subclass
Br5400,Control,L5,Microglia-PVM,0.0764654181596917,1131,14791,subclass
Br5400,Control,L5,OPC,0.0109526063146508,162,14791,subclass
Br5400,Control,L5,Oligodendrocyte,0.25664255290379284,3796,14791,subclass
Br5400,Control,L5,Pax6,0.00040565208572780745,6,14791,subclass
Br5400,Control,L5,Pvalb,0.030897167196268,457,14791,subclass
Br5400,Control,L5,Sncg,6.760868095463458e-05,1,14791,subclass
Br5400,Control,L5,Sst,0.038334122101277804,567,14791,subclass
Br5400,Control,L5,Sst Chodl,0.0008113041714556149,12,14791,subclass
Br5400,Control,L5,VLMC,0.062335203840173076,922,14791,subclass
Br5400,Control,L5,Vip,0.019471300114934757,288,14791,subclass
Br5400,Control,L6,Astrocyte,0.07005253940455342,400,5710,subclass
Br5400,Control,L6,Chandelier,0.0029772329246935203,17,5710,subclass
Br5400,Control,L6,Endothelial,0.11085814360770578,633,5710,subclass
Br5400,Control,L6,L2/3 IT,0.0043782837127845885,25,5710,subclass
Br5400,Control,L6,L4 IT,0.010507880910683012,60,5710,subclass
Br5400,Control,L6,L5 ET,0.004728546409807356,27,5710,subclass
Br5400,Control,L6,L5 IT,0.029947460595446587,171,5710,subclass
Br5400,Control,L6,L5/6 NP,0.019089316987740804,109,5710,subclass
Br5400,Control,L6,L6 CT,0.03152364273204904,180,5710,subclass
Br5400,Control,L6,L6 IT,0.028371278458844133,162,5710,subclass
Br5400,Control,L6,L6 IT Car3,0.020140105078809107,115,5710,subclass
Br5400,Control,L6,L6b,0.10052539404553415,574,5710,subclass
Br5400,Control,L6,Lamp5,0.0014010507880910684,8,5710,subclass
Br5400,Control,L6,Lamp5 Lhx6,0.0021015761821366026,12,5710,subclass
Br5400,Control,L6,Microglia-PVM,0.08143607705779335,465,5710,subclass
Br5400,Control,L6,OPC,0.010683012259194396,61,5710,subclass
Br5400,Control,L6,Oligodendrocyte,0.38161120840630475,2179,5710,subclass
Br5400,Control,L6,Pax6,0.00017513134851138354,1,5710,subclass
Br5400,Control,L6,Pvalb,0.013309982486865149,76,5710,subclass
Br5400,Control,L6,Sncg,0.0,0,5710,subclass
Br5400,Control,L6,Sst,0.030823117338003504,176,5710,subclass
Br5400,Control,L6,Sst Chodl,0.0010507880910683013,6,5710,subclass
Br5400,Control,L6,VLMC,0.04168126094570928,238,5710,subclass
Br5400,Control,L6,Vip,0.002626970227670753,15,5710,subclass
Br5436,Control,L2/3,Astrocyte,0.20095419847328244,1053,5240,subclass
Br5436,Control,L2/3,Chandelier,0.0032442748091603053,17,5240,subclass
Br5436,Control,L2/3,Endothelial,0.150381679389313,788,5240,subclass
Br5436,Control,L2/3,L2/3 IT,0.2587786259541985,1356,5240,subclass
Br5436,Control,L2/3,L4 IT,0.0,0,5240,subclass
Br5436,Control,L2/3,L5 ET,0.0,0,5240,subclass
Br5436,Control,L2/3,L5 IT,0.00019083969465648855,1,5240,subclass
Br5436,Control,L2/3,L5/6 NP,0.0,0,5240,subclass
Br5436,Control,L2/3,L6 CT,0.0,0,5240,subclass
Br5436,Control,L2/3,L6 IT,0.0,0,5240,subclass
Br5436,Control,L2/3,L6 IT Car3,0.0,0,5240,subclass
Br5436,Control,L2/3,L6b,0.0064885496183206106,34,5240,subclass
Br5436,Control,L2/3,Lamp5,0.014885496183206106,78,5240,subclass
Br5436,Control,L2/3,Lamp5 Lhx6,0.0011450381679389313,6,5240,subclass
Br5436,Control,L2/3,Microglia-PVM,0.1148854961832061,602,5240,subclass
Br5436,Control,L2/3,OPC,0.018893129770992365,99,5240,subclass
Br5436,Control,L2/3,Oligodendrocyte,0.05286259541984733,277,5240,subclass
Br5436,Control,L2/3,Pax6,0.004580152671755725,24,5240,subclass
Br5436,Control,L2/3,Pvalb,0.003816793893129771,20,5240,subclass
Br5436,Control,L2/3,Sncg,0.021374045801526718,112,5240,subclass
Br5436,Control,L2/3,Sst,0.004580152671755725,24,5240,subclass
Br5436,Control,L2/3,Sst Chodl,0.0013358778625954199,7,5240,subclass
Br5436,Control,L2/3,VLMC,0.1,524,5240,subclass
Br5436,Control,L2/3,Vip,0.0416030534351145,218,5240,subclass
Br5436,Control,L4,Astrocyte,0.14730592584294835,1315,8927,subclass
Br5436,Control,L4,Chandelier,0.007281281505544976,65,8927,subclass
Br5436,Control,L4,Endothelial,0.18640080654195137,1664,8927,subclass
Br5436,Control,L4,L2/3 IT,0.19256189089279713,1719,8927,subclass
Br5436,Control,L4,L4 IT,0.010977932116052426,98,8927,subclass
Br5436,Control,L4,L5 ET,0.001120197154699227,10,8927,subclass
Br5436,Control,L4,L5 IT,0.006161084350845749,55,8927,subclass
Br5436,Control,L4,L5/6 NP,0.0002240394309398454,2,8927,subclass
Br5436,Control,L4,L6 CT,0.0,0,8927,subclass
Br5436,Control,L4,L6 IT,0.0002240394309398454,2,8927,subclass
Br5436,Control,L4,L6 IT Car3,0.0,0,8927,subclass
Br5436,Control,L4,L6b,0.012994286994511033,116,8927,subclass
Br5436,Control,L4,Lamp5,0.009409656099473508,84,8927,subclass
Br5436,Control,L4,Lamp5 Lhx6,0.0017923154475187632,16,8927,subclass
Br5436,Control,L4,Microglia-PVM,0.08278256973227288,739,8927,subclass
Br5436,Control,L4,OPC,0.01411448414921026,126,8927,subclass
Br5436,Control,L4,Oligodendrocyte,0.10630670998095665,949,8927,subclass
Br5436,Control,L4,Pax6,0.0024644337403382996,22,8927,subclass
Br5436,Control,L4,Pvalb,0.017923154475187632,160,8927,subclass
Br5436,Control,L4,Sncg,0.0005600985773496135,5,8927,subclass
Br5436,Control,L4,Sst,0.013106306709980956,117,8927,subclass
Br5436,Control,L4,Sst Chodl,0.0010081774392293043,9,8927,subclass
Br5436,Control,L4,VLMC,0.14215301893133192,1269,8927,subclass
Br5436,Control,L4,Vip,0.04312759045592024,385,8927,subclass
Br5436,Control,L5,Astrocyte,0.15669284962345129,1935,12349,subclass
Br5436,Control,L5,Chandelier,0.0053445623127378735,66,12349,subclass
Br5436,Control,L5,Endothelial,0.18657381164466758,2304,12349,subclass
Br5436,Control,L5,L2/3 IT,0.07474289416147056,923,12349,subclass
Br5436,Control,L5,L4 IT,0.08114017329338408,1002,12349,subclass
Br5436,Control,L5,L5 ET,0.006073366264474856,75,12349,subclass
Br5436,Control,L5,L5 IT,0.04769616973034254,589,12349,subclass
Br5436,Control,L5,L5/6 NP,0.008097821685966474,100,12349,subclass
Br5436,Control,L5,L6 CT,0.0004858693011579885,6,12349,subclass
Br5436,Control,L5,L6 IT,0.00032391286743865903,4,12349,subclass
Br5436,Control,L5,L6 IT Car3,0.0012146732528949713,15,12349,subclass
Br5436,Control,L5,L6b,0.014980970119037979,185,12349,subclass
Br5436,Control,L5,Lamp5,0.00834075633654547,103,12349,subclass
