gene,frac_detected,mean_raw_counts,max_raw_counts,n_cells_detected,in_v1
TRRAP,0.6906490995345909,1.532365042606291,19,30718,False
EFR3B,0.6902668795107584,2.0795916990804235,37,30701,False
USP11,0.6882433617375273,1.5863480000899342,23,30611,False
ABCA3,0.6875463722823032,1.702475436742586,31,30580,False
PGAP1,0.6873440205049801,1.7649122018121726,79,30571,False
PDCD6IP,0.6864671628032466,1.6149920183465611,24,30532,False
SLC12A2,0.6861074263102278,2.141129122917463,48,30516,False
WDR37,0.6857252062863952,1.6566989680059356,23,30499,False
GABRA2,0.6857027227555815,2.696652202261843,60,30498,False
MAGI3,0.6855228545090721,3.331069991231423,94,30490,False
PPP1R16B,0.68538795332419,2.3069226791375317,38,30484,False
CLSTN3,0.6847584144614071,1.724261978101041,25,30456,False
MTREX,0.6841963261910651,1.4659037255210559,19,30431,False
PHLPP1,0.6839040402904872,2.1085280032376286,47,30418,False
HEATR5B,0.683499336735841,1.5508015378735076,15,30400,False
CCDC7,0.6824875778492254,1.8488207388088225,42,30355,False
NDRG4,0.6821503248870202,1.725251253456843,24,30340,False
SESN3,0.6819704566405108,2.027519841715943,24,30332,False
MAP3K5,0.6818130719248151,3.8006834993367358,65,30325,False
SMARCAD1,0.6813858848393551,1.5476088764979652,15,30306,False
TAB2,0.6804640600759944,1.5858983294736606,23,30265,False
STMN1,0.6803516424219259,2.3200080940710928,104,30260,False
DNMT3A,0.6797895541515839,1.7708928210086112,32,30235,False
STX7,0.6789576635114778,1.5985115902601343,27,30198,False
ARID1A,0.6788227623265958,1.4938957213840862,19,30192,False
PWWP3A,0.6785079928952042,1.3752051622186747,15,30178,False
RCN2,0.6785079928952042,1.5255525327697461,18,30178,False
SORL1,0.6783056411178812,3.2183375677316364,71,30169,False
CHKA,0.6781257728713718,1.7601906603413,35,30161,False
KPNB1,0.6780808058097444,1.573397486341255,14,30159,False
GAP43,0.6777210693167255,3.767677676102255,108,30143,False
HNRNPD,0.675652584481867,1.399577309620703,14,30051,False
PER3,0.6750680126807114,1.547069271758437,16,30025,False
FIP1L1,0.6750455291498977,1.5261820716325292,17,30024,False
WWP1,0.6749555950266429,1.884367201025249,46,30020,False
OLFM1,0.6746857926568789,2.7635856734941657,64,30008,False
SPATS2,0.6735840996470086,2.219731546642085,39,29959,False
DDX6,0.6732468466848034,1.4093801290554668,12,29944,False
EDIL3,0.6729545607842256,4.491085280032376,124,29931,False
CTNNB1,0.6726847584144614,1.5416957078939677,22,29919,False
GNAI1,0.6725498572295794,1.6798345212132113,25,29913,False
LPIN1,0.6724149560446973,1.4840479348876947,21,29907,False
SORT1,0.6718978348359826,1.6722126042673742,28,29884,False
CCDC14,0.6716055489354048,1.7289160689794725,23,29871,False
ATF2,0.6714931312813365,1.503496189041527,16,29866,False
BTAF1,0.6712233289115723,1.5494300424938732,24,29854,False
PAPSS1,0.670751174764485,1.9739191042561324,30,29833,False
CHD5,0.6702790206173977,1.6672212604267374,22,29812,False
CDK17,0.6697618994086831,1.8295073858398723,36,29789,False
NRXN2,0.6688175911145087,1.485217078490006,31,29747,False
TOP1,0.6685927558063718,1.5522629673763968,23,29737,False
BEX2,0.6680081840052162,1.7360433482474087,30,29711,False
TMEM130,0.6678732828203341,1.4672977044315039,18,29705,False
NRIP1,0.6677608651662658,1.7968388155675967,32,29700,False
EPHA7,0.6666366886255818,2.625019673089462,47,29650,False
HPRT1,0.6660071497627987,1.6212424399127638,17,29622,False
IPO9,0.6659621827011714,1.4752343908087326,21,29620,False
CEP112,0.6649504238145558,2.4553364660386268,39,29575,False
CNNM1,0.6644557861366549,1.5877194954695686,24,29553,False
RAF1,0.6638037637430582,1.3345774220383568,15,29524,False
SNX29,0.6634215437192257,1.5841670976010072,32,29507,False
ZNF106,0.6632641590035299,1.570811880297682,20,29500,False
ATG5,0.6630393236953931,1.6474357533106998,24,29490,False
PNMA2,0.6626795872023743,1.5278458529127414,29,29474,False
SKP1,0.662207433055287,1.589360793218967,33,29453,False
APPBP2,0.6620950154012186,1.3857274546394767,19,29448,False
CACUL1,0.6607909706140253,1.4504350563212447,15,29390,False
CDC42,0.6600490140971739,1.436113047192931,15,29357,False
BAALC,0.6590597387413719,2.061852193268431,55,29313,False
SFXN1,0.6585201340018436,1.467500056208827,17,29289,False
TRAF3,0.6581603975088248,1.950064078062819,37,29273,False
TSC1,0.6575533421768555,1.408188501922342,15,29246,False
RAP1A,0.6569912539065135,1.4610697663961147,20,29221,False
SPART,0.6567664185983767,1.4067045888886391,18,29211,False
ATP13A2,0.6559570114890843,1.4530206623648179,16,29175,False
CAND1,0.655484857341997,1.3477078040335455,12,29154,False
MINDY2,0.654855318479214,1.5423702138183781,24,29126,False
PTPN11,0.6545180655170088,1.535939924005666,24,29111,False
FEZ1,0.6534613395687658,1.3693594442071182,14,29064,False
MDM4,0.6533039548530701,1.306900195606718,14,29057,False
AP3B2,0.6527418665827281,1.5291723812307485,29,29032,False
BCL11A,0.6527418665827281,3.751646918632102,64,29032,False
ABL1,0.6527193830519145,1.5139510308698878,25,29031,False
ADGRL1,0.6526968995211008,1.475773995548261,27,29030,False
ATF6,0.6524945477437777,1.5118600625042156,35,29021,False
DDX10,0.6520448771275041,1.6714031971580816,28,29001,False
UQCC1,0.651842525350181,1.4189131461204667,16,28992,False
HK1,0.6514827888571622,1.4883422892731075,24,28976,False
SSX2IP,0.6512579535490254,1.7893742833374553,26,28966,False
ME1,0.6509207005868202,1.9349776288868403,37,28951,False
BCL2,0.650650898217056,2.161139465341637,46,28939,False
NORAD,0.6498639746385773,1.5662702070733188,31,28904,False
KCNQ2,0.6493018863682353,1.5807720844481417,30,28879,False
PRKCI,0.648897182813589,1.5733750028104414,25,28861,False
SAT2,0.6483800616048744,1.6115295546012547,23,28838,False
NAA15,0.6480877757042967,1.352361894911977,14,28825,False
KPNA6,0.6473458191874452,1.3884704453987453,15,28792,False
TET2,0.6467387638554759,1.4395979944690513,22,28765,False
MCCC1,0.6461317085235065,1.3897520066551252,22,28738,False
CNTNAP4,0.6459068732153698,4.6205229669267265,131,28728,False
PTPN2,0.645749488499674,1.4796411628482138,21,28721,False
MAPK9,0.6455021696607235,1.446770240798615,22,28710,False
TMEM106B,0.6453223014142141,1.315736223216494,11,28702,False
PTPN5,0.6450974661060773,1.4541673224363154,24,28692,False
LENG8,0.6448726307979405,1.3454594509521776,16,28682,False
CCDC6,0.6446702790206174,1.5872923083841086,30,28673,False
SNX27,0.6445128943049216,1.310542527598534,13,28666,False
SPATA7,0.6442655754659712,1.7154259504912652,25,28655,False
SGK1,0.643793421318884,2.770285765676642,49,28634,False
RECK,0.6436585201340018,1.5409537513771163,42,28628,False
KCNT1,0.6429615306787778,1.524855543314522,20,28597,False
ACSL4,0.6429615306787778,1.4477145490927896,20,28597,False
BMPER,0.6426242777165726,4.35971400948805,110,28582,False
CDC73,0.6413202329293792,1.4950873485172111,20,28524,False
STMN3,0.6406906940665962,1.4315264069069407,18,28496,False
SEZ6L,0.6400611552038132,4.058412213053938,180,28468,False
GPRASP1,0.639589001056726,1.3222114800908336,13,28447,False
MTCL1,0.6395215504642849,1.6056838365896982,32,28444,False
PRKCZ,0.6391393304404523,1.4287609326168582,21,28427,False
RUBCN,0.6384423409852283,1.3320817501180386,16,28396,False
XPO7,0.6382175056770916,1.3137801560357039,14,28386,False
SMARCC1,0.6378577691840727,1.3046518425253502,18,28370,False
KCNT2,0.6374530656294265,5.056793398835353,170,28352,False
SSBP3,0.6372956809137307,2.190862693077321,48,28345,False
MAP3K7,0.6371607797288487,1.426467612473863,17,28339,False
SMARCA4,0.6368909773590845,1.3348697079389347,22,28327,False
DAP3,0.6349349101782944,1.3769363940913282,21,28240,False
CDH13,0.6344852395620209,9.0958248083279,212,28220,False
AP2A2,0.6339456348224926,1.3745081727634507,23,28196,False
SIRPA,0.6338332171684241,1.50259684780898,22,28191,False
LRP6,0.6327315241585538,1.3122737594711873,17,28142,False
SNX10,0.632506688850417,1.4982800098927536,22,28132,False
ESF1,0.6314724464329878,1.342761427254536,14,28086,False
ATL2,0.6310902264091552,1.333093509004654,15,28069,False
ADAM17,0.6307979405085775,1.4190255637745353,25,28056,False
PKIA,0.6307080063853228,1.7204172943319018,38,28052,False
IGSF8,0.6306855228545091,1.346336308653911,18,28051,False
ATG10,0.6305955887312543,1.539852058367246,28,28047,False
RBL2,0.6305281381388134,1.2758054724914,20,28044,False
KDM5B,0.6304606875463723,1.500415945320053,34,28041,False
TERF1,0.6302358522382355,1.2890482721406569,13,28031,False
STIM2,0.6301009510533534,1.3642556827124133,24,28025,False
SF3B1,0.6300110169300988,1.2003957101423208,13,28021,False
PPFIA1,0.6294264451289431,1.325876295613463,20,27995,False
CKAP5,0.6292465768824336,1.3394338646941115,26,27987,False
SQSTM1,0.628234817995818,1.223149043325764,16,27942,False
SMAD2,0.628099916810936,1.4799784158104188,23,27936,False
FBXO16,0.6280774332801223,1.457967039143827,20,27935,False
RHEB,0.6278975650336128,1.406794523011894,31,27927,False
LIPA,0.6274478944173393,1.714459158666277,32,27907,False
BRD4,0.6272005755783888,1.3383771387458687,24,27896,False
CPEB1,0.6272005755783888,1.5836274928614789,24,27896,False
FRAS1,0.6269307732086247,4.9461519437012385,146,27884,False
CHFR,0.6264811025923511,1.3319018818715291,19,27864,False
PTCD3,0.6264586190615374,1.217955347707804,14,27863,False
PIKFYVE,0.6263237178766553,1.2532320075544663,23,27857,False
EMSY,0.6254693437057356,1.2698248532949614,15,27819,False
RSRC1,0.6254468601749219,1.3533286867369652,17,27818,False
SLC1A2,0.6238055624255233,3.0125682937248466,211,27745,False
NCOR2,0.6237605953638959,1.5413584549317625,37,27743,False
SFSWAP,0.6219843964296153,1.2700721721339119,21,27664,False
CD200,0.6219619128988016,1.2973671785417182,15,27663,False
HBS1L,0.6213998246284597,1.2996155316230862,17,27638,False
CSNK1G1,0.6210400881354408,1.4442745688782967,18,27622,False
CYHR1,0.6204779998650988,1.2403939114598557,13,27597,False
NFKB1,0.6202981316185894,1.4060075994334151,28,27589,False
FUBP3,0.6189266362389549,1.2322998403669312,16,27528,False
STIM1,0.6188591856465139,1.541335971400949,37,27525,False
ZC2HC1A,0.617802459698271,1.494322908469546,23,27478,False
WRN,0.6163859972570093,1.412033185691481,19,27415,False
MPPED1,0.6158688760482947,2.035209209254221,30,27392,False
PPM1A,0.6154416889628347,1.297097376171954,19,27373,False
DPP8,0.6154416889628347,1.2041504597882051,14,27373,False
UBAP2,0.61535175483958,1.3565213481125076,18,27369,False
LATS1,0.6151718865930705,1.2189895901252332,17,27361,False
FAT3,0.6150819524698159,5.22807293657396,115,27357,False
CANX,0.6148796006924927,1.1728084178339366,14,27348,False
CYP46A1,0.6145423477302876,1.5440115115677766,25,27333,False
SIMC1,0.6145198641994739,1.325876295613463,21,27332,False
ADAR,0.6140926771140139,1.1405895181779346,12,27313,False
ANKRD44,0.6136654900285541,1.547406524720642,28,27294,False
RBMS1,0.6132832700047215,1.7826067405625379,35,27277,False
ACVR2A,0.6124513793646155,1.5910470580299931,31,27240,False
FKTN,0.6123164781797333,1.253119589900398,14,27234,False
ARL8B,0.6118892910942735,1.1700879106054816,14,27215,False
RBMX,0.6118892910942735,1.1219057040717675,10,27215,False
CTNND1,0.6112822357623041,1.6860624592486004,46,27188,False
P4HTM,0.6109224992692852,1.22789306832745,13,27172,False
TSPAN3,0.6104953121838254,1.1690311846572385,12,27153,False
MAP2K1,0.6097308721361603,1.5525327697461608,38,27119,False
TUBB2A,0.6090338826809362,1.7799986509881511,99,27088,False
ALCAM,0.6089214650268678,4.446410504305597,101,27083,False
PRKD1,0.608764080311172,3.052656429165636,211,27076,False
UTP23,0.6080895743867617,1.2569867572003508,16,27046,False
SMAP2,0.6071902331542145,1.3313847606628144,20,27006,False
ADAMTS19,0.6064033095757357,2.718079007127279,129,26971,False
CPEB2,0.6061335072059716,1.3690446747757268,24,26959,False
CBLB,0.6053915506891202,1.517301076961126,39,26926,False
XPO6,0.6053465836274928,1.2046226139352925,16,26924,False
PDE2A,0.605054297726915,1.51995413359714,23,26911,False
CRYZL1,0.6048969130112193,1.1612743665265193,14,26904,False
TAF1,0.6047395282955236,1.223351395103087,14,26897,False
SCRN1,0.6046046271106414,1.2410234503226387,13,26891,False
PSEN1,0.6044022753333184,1.2126942014974031,16,26882,True
KHDRBS1,0.6041774400251816,1.1589360793218968,18,26872,False
TNK2,0.6041774400251816,1.1689637340647976,15,26872,False
MTOR,0.6039526047170448,1.2071407693864245,14,26862,False
PPP4R1,0.6029183622996155,1.1621512242282528,14,26816,False
MAX,0.6027160105222924,1.224947725790858,14,26807,False
SBNO1,0.6020864716595095,1.2273084965262946,18,26779,False
SRPK1,0.6020639881286958,1.4619915911594756,50,26778,False
EIF4E,0.6017717022281179,1.1719990107246443,14,26765,False
PAIP2,0.601277064550217,1.1481889515929582,13,26743,False
NCEH1,0.6010297457112665,1.441733929896351,21,26732,False
PPP2R3A,0.5996807338624458,1.3510578501247836,25,26672,False
FHL1,0.5992085797153585,1.2833599388447963,15,26651,False
FILIP1L,0.5978595678665377,1.6312026440632237,30,26591,False
ETV6,0.5977696337432831,2.039998201317535,39,26587,False
NCS1,0.5977471502124694,1.219281876025811,17,26586,False
DPYD,0.5976122490275873,5.658182881039639,152,26580,False
KDM1A,0.5972525125345685,1.164804280864267,18,26564,False
TSPAN13,0.5972525125345685,1.359017020032826,19,26564,False
NELL1,0.5971400948805,7.0778604672077705,164,26559,False
EWSR1,0.5968028419182948,1.0898441891314612,17,26544,False
LANCL2,0.5967129077950402,1.2662949389572138,19,26540,False
CREG2,0.596443105425276,1.9004654090878432,29,26528,False
PCDH11X,0.5963531713020213,5.371427929041976,190,26524,False
ALG13,0.5960384018706297,1.2085797153584998,17,26510,False
WDR26,0.5959934348090024,1.157024979202734,16,26508,False
SNX1,0.5946444229601817,1.1528430424713898,14,26448,False
ARRB1,0.5943521370596039,1.2358522382354924,20,26435,False
SNCA,0.5937001146660071,3.0683049666119566,63,26406,False
EIF2AK2,0.5933628617038019,1.1546192414056704,13,26391,False
GFPT1,0.5929131910875284,1.216134181711896,25,26371,False
NUP153,0.5917665310160307,1.1344065472041729,19,26320,False
PTPN1,0.5906873215369741,1.2733997346943364,19,26272,False
OGDH,0.5906648380061605,1.205836724599231,21,26271,False
JAM3,0.5902151673898869,1.4598106886705489,34,26251,False
SLITRK5,0.5896980461811723,1.469883310475077,19,26228,False
LRP1,0.5894732108730355,1.0803111720664613,21,26218,False
NUP98,0.589225892034085,1.1430627065674392,21,26207,False
CNST,0.5886862872945567,1.1855565798052927,14,26183,False
TLK2,0.5886413202329294,1.1358005261146211,21,26181,False
CREB1,0.5885064190480473,1.2074330552870023,16,26175,False
TRPS1,0.5878768801852643,2.4621489758751713,87,26147,False
DHX29,0.5877869460620095,1.0994221732580884,11,26143,False
AGAP3,0.5864829012748162,1.1398025945994559,18,26085,False
HNRNPM,0.5863929671515615,1.0186388470445398,12,26081,False
TNPO3,0.5854936259190143,1.1397801110686423,18,26041,False
PRMT8,0.5845942846864671,1.5874721766306181,44,26001,False
GRB2,0.5842345481934483,1.1305393799042203,23,25985,False
ZNF827,0.584189581131821,1.5615261820716326,33,25983,False
DHX9,0.5837174269847337,1.042516356768667,12,25962,False
AP2M1,0.5834701081457833,1.2638442340985228,28,25951,False
YWHAQ,0.5834701081457833,1.1402522652157294,24,25951,False
SLC6A17,0.5833127234300874,1.229242080176271,47,25944,False
CCND2,0.5831778222452054,1.2574364278166243,28,25938,False
FAM117B,0.5827056680981181,1.2108055849090542,17,25917,False
PCDH10,0.5818962609888256,1.45077230928345,34,25881,False
EPM2AIP1,0.5796703914382715,1.0529037480045866,11,25782,False
RAC1,0.5796254243766441,1.170829867122333,20,25780,False
CDH11,0.5793331384760663,2.6472783685950043,72,25767,False
ZNF804A,0.5788385007981653,6.041751916721002,556,25745,False
CFDP1,0.5788385007981653,1.149875216403984,17,25745,False
RBBP4,0.5787260831440969,1.0382894529756952,10,25740,False
KIF5B,0.5785237313667738,1.037412595273962,10,25731,False
PNPT1,0.5775794230725994,1.0640555792881714,15,25689,False
DCX,0.5772421701103941,1.3619398790386041,28,25674,False
ZNF608,0.577107268925512,1.7687119185196842,32,25668,False
CUL4A,0.5767924994941206,1.1260426737414844,18,25654,False
NUP93,0.5766800818400521,1.274051757087933,29,25649,False
ZBTB4,0.5761629606313375,1.1020077793016616,15,25626,False
NAA16,0.5761404771005239,1.0780628189850934,19,25625,False
OXSR1,0.5754434876452998,1.1664230950828518,19,25594,False
HIPK3,0.575286102929604,1.0719922656654002,21,25587,False
CSNK1E,0.5750837511522809,1.0049913438406368,10,25578,False
PRR14L,0.5749263664365852,1.184140117364031,19,25571,False
RAD54L2,0.5742743440429885,1.1081907502754234,16,25542,False
CADM3,0.5730827169098636,1.0845155923286194,16,25489,False
SNX4,0.572700496886031,1.105897430132428,15,25472,False
PALLD,0.5726555298244036,1.3290015063965646,45,25470,False
SLC1A1,0.5723857274546394,1.2645861906153741,23,25458,False
KCNK1,0.5722508262697574,2.216336533489219,54,25452,False
EPHA4,0.571014232075005,3.4293005373563865,77,25397,False
PREP,0.5708343638284956,1.3850979157766936,42,25389,False
AJAP1,0.5705870449895452,1.5004384288508668,31,25378,False
DHX30,0.5693504507947929,1.032488702025766,11,25323,False
EIF2AK4,0.5687883625244509,1.0888549137756593,18,25298,False
GRM1,0.5685185601546867,4.161004564156755,138,25286,False
GLYR1,0.568496076623873,1.0781302695775346,21,25285,False
ZCCHC17,0.5684735930930593,1.1053128583312724,14,25284,False
GPBP1L1,0.5676641859837669,1.0727567057130651,15,25248,False
CXADR,0.5675068012680712,1.1833756773163657,14,25241,False
DDX50,0.5671245812442386,1.0300155136362614,12,25224,False
SH3BP5,0.5666524270971514,1.2206533714054455,30,25203,False
HDAC3,0.5660678552959957,1.04986847134474,10,25177,False
SLC6A1,0.5658205364570452,2.965937450817276,103,25166,False
PDE4A,0.5655732176180948,1.1650515997032174,24,25155,False
PITPNB,0.5652134811250759,1.0737684645996808,15,25139,False
ARNT,0.5650336128785665,1.0314319760775232,14,25131,False
EPG5,0.5648762281628708,1.0714976279874993,13,25124,False
EPHB1,0.5648537446320571,1.5300942059941094,51,25123,False
ODR4,0.5644940081390382,1.0447647098500348,13,25107,False
PSD,0.5644040740157834,1.0943633788250107,14,25103,False
SP3,0.5639993704611372,1.0608854014434428,13,25085,False
