celltype,level,subclass,panel,topN,n_in_panel,genes_in_panel
L5 ET_2,supertype,L5 ET,MERSCOPE_4K,50,24,PLCB1; GARNL3; TCERG1L; DCHS2; PDE1A; PDE4D; SLC35F1; ROBO2; KAZN; CCBE1; NRP1; PDE1C; GRIK3; CDH6; PART1; CDH13; LINC00299; SLC35F3; ANK2; ARAP2; ATRNL1; AFF3; PRKCB; TRPM3
L5 ET_2,supertype,L5 ET,Xenium_5K,5,1,DMD
L5 ET_2,supertype,L5 ET,Xenium_5K,10,3,DMD; PLCB1; TCERG1L
L5 ET_2,supertype,L5 ET,Xenium_5K,20,6,DMD; PLCB1; TCERG1L; SLC39A11; CCBE1; CEMIP2
L5 ET_2,supertype,L5 ET,Xenium_5K,50,18,DMD; PLCB1; TCERG1L; SLC39A11; CCBE1; CEMIP2; NRP1; ADRA1A; GRIK3; CTBP2; CDH6; PART1; CDH13; SNX29; PRKCB; VPS13A; TRPM3; FOXP1
L5 IT_1,supertype,L5 IT,Xenium_v1,5,1,TSHZ2
L5 IT_1,supertype,L5 IT,Xenium_v1,10,1,TSHZ2
L5 IT_1,supertype,L5 IT,Xenium_v1,20,1,TSHZ2
L5 IT_1,supertype,L5 IT,Xenium_v1,50,4,TSHZ2; KCNH5; VWC2L; LYPD6B
L5 IT_1,supertype,L5 IT,MERFISH_180,5,3,SEMA6D; DCC; TSHZ2
L5 IT_1,supertype,L5 IT,MERFISH_180,10,3,SEMA6D; DCC; TSHZ2
L5 IT_1,supertype,L5 IT,MERFISH_180,20,4,SEMA6D; DCC; TSHZ2; TOX
L5 IT_1,supertype,L5 IT,MERFISH_180,50,5,SEMA6D; DCC; TSHZ2; TOX; FOXP2
L5 IT_1,supertype,L5 IT,MERSCOPE_250,5,2,TSHZ2; COBLL1
L5 IT_1,supertype,L5 IT,MERSCOPE_250,10,2,TSHZ2; COBLL1
L5 IT_1,supertype,L5 IT,MERSCOPE_250,20,4,TSHZ2; COBLL1; MEGF10; TOX
L5 IT_1,supertype,L5 IT,MERSCOPE_250,50,7,TSHZ2; COBLL1; MEGF10; TOX; KCNH5; GSG1L; SLC38A11
L5 IT_1,supertype,L5 IT,MERSCOPE_4K,5,3,SEMA6D; TSHZ2; COBLL1
L5 IT_1,supertype,L5 IT,MERSCOPE_4K,10,4,SEMA6D; TSHZ2; COBLL1; RPS6KA2
L5 IT_1,supertype,L5 IT,MERSCOPE_4K,20,8,SEMA6D; TSHZ2; COBLL1; RPS6KA2; MEGF10; UNC5D; TOX; HTR1E
L5 IT_1,supertype,L5 IT,MERSCOPE_4K,50,21,SEMA6D; TSHZ2; COBLL1; RPS6KA2; MEGF10; UNC5D; TOX; HTR1E; KCNH5; GSG1L; SLC38A11; NHSL2; PPFIBP1; ADGRL4; CREG2; MAN1A1; MMP16; LRRN1; NELL2; KIF16B; RPS6KA5
L5 IT_1,supertype,L5 IT,Xenium_5K,5,1,COBLL1
L5 IT_1,supertype,L5 IT,Xenium_5K,10,2,COBLL1; RARB
L5 IT_1,supertype,L5 IT,Xenium_5K,20,7,COBLL1; RARB; ALCAM; CNTNAP4; MEGF10; TOX; HTR1E
L5 IT_1,supertype,L5 IT,Xenium_5K,50,15,COBLL1; RARB; ALCAM; CNTNAP4; MEGF10; TOX; HTR1E; KCNH5; ADGRL4; GAB1; ENOX1; CREG2; MAN1A1; FOXP2; RPS6KA5
L5 IT_2,supertype,L5 IT,Xenium_v1,5,0,
L5 IT_2,supertype,L5 IT,Xenium_v1,10,2,FSTL4; PTPRZ1
L5 IT_2,supertype,L5 IT,Xenium_v1,20,6,FSTL4; PTPRZ1; SORCS1; BRINP3; HS3ST4; COL12A1
L5 IT_2,supertype,L5 IT,Xenium_v1,50,8,FSTL4; PTPRZ1; SORCS1; BRINP3; HS3ST4; COL12A1; LRRK1; DNER
L5 IT_2,supertype,L5 IT,MERFISH_180,5,2,SORCS3; PRKG1
L5 IT_2,supertype,L5 IT,MERFISH_180,10,3,SORCS3; PRKG1; GRIK3
L5 IT_2,supertype,L5 IT,MERFISH_180,20,5,SORCS3; PRKG1; GRIK3; SEMA3E; SORCS1
L5 IT_2,supertype,L5 IT,MERFISH_180,50,9,SORCS3; PRKG1; GRIK3; SEMA3E; SORCS1; CNTN5; LRRK1; DLC1; GRIP1
L5 IT_2,supertype,L5 IT,MERSCOPE_250,5,2,PCDH7; PRKG1
L5 IT_2,supertype,L5 IT,MERSCOPE_250,10,4,PCDH7; PRKG1; GRIK3; FSTL4
L5 IT_2,supertype,L5 IT,MERSCOPE_250,20,9,PCDH7; PRKG1; GRIK3; FSTL4; SEMA3E; SORCS1; BRINP3; PDE1C; MKX
L5 IT_2,supertype,L5 IT,MERSCOPE_250,50,16,PCDH7; PRKG1; GRIK3; FSTL4; SEMA3E; SORCS1; BRINP3; PDE1C; MKX; LRRK1; PCDH11X; SORCS2; DLC1; GRIP1; GPC6; DIRAS2
L5 IT_2,supertype,L5 IT,MERSCOPE_4K,5,4,PCDH7; SORCS3; GALNT13; PRKG1
L5 IT_2,supertype,L5 IT,MERSCOPE_4K,10,9,PCDH7; SORCS3; GALNT13; PRKG1; GRIK3; FSTL4; PTPRZ1; RIMS2; KCNC2
L5 IT_2,supertype,L5 IT,MERSCOPE_4K,20,18,PCDH7; SORCS3; GALNT13; PRKG1; GRIK3; FSTL4; PTPRZ1; RIMS2; KCNC2; CHRM3; SEMA3E; SORCS1; BRINP3; PDE1C; DTNA; HS3ST4; MKX; COL12A1
L5 IT_2,supertype,L5 IT,MERSCOPE_4K,50,33,PCDH7; SORCS3; GALNT13; PRKG1; GRIK3; FSTL4; PTPRZ1; RIMS2; KCNC2; CHRM3; SEMA3E; SORCS1; BRINP3; PDE1C; DTNA; HS3ST4; MKX; COL12A1; MDGA2; CDH10; LRRK1; PCDH11X; CPNE8; SORCS2; DPY19L1; FAM3C; DLC1; GRIP1; SLC35F1; SLC1A2; UTRN; GPC6; DIRAS2
L5 IT_2,supertype,L5 IT,Xenium_5K,5,0,
L5 IT_2,supertype,L5 IT,Xenium_5K,10,2,GRIK3; PTPRZ1
L5 IT_2,supertype,L5 IT,Xenium_5K,20,7,GRIK3; PTPRZ1; CHRM3; SORCS1; NETO1; DTNA; MKX
L5 IT_2,supertype,L5 IT,Xenium_5K,50,15,GRIK3; PTPRZ1; CHRM3; SORCS1; NETO1; DTNA; MKX; PCDH11X; RPRM; BAALC; SORCS2; TMTC4; SLC1A2; UTRN; ZBTB16
L5 IT_3,supertype,L5 IT,Xenium_v1,5,0,
L5 IT_3,supertype,L5 IT,Xenium_v1,10,0,
L5 IT_3,supertype,L5 IT,Xenium_v1,20,1,NPFFR2
L5 IT_3,supertype,L5 IT,Xenium_v1,50,4,NPFFR2; KCNH5; CDH12; CCK
L5 IT_3,supertype,L5 IT,MERFISH_180,5,1,NPAS3
L5 IT_3,supertype,L5 IT,MERFISH_180,10,2,NPAS3; TOX
L5 IT_3,supertype,L5 IT,MERFISH_180,20,7,NPAS3; TOX; KAZN; DACH1; ASIC2; LRP1B; CBLN2
L5 IT_3,supertype,L5 IT,MERFISH_180,50,11,NPAS3; TOX; KAZN; DACH1; ASIC2; LRP1B; CBLN2; FOXP2; ZNF804A; CACNA2D3; KCNMB2
L5 IT_3,supertype,L5 IT,MERSCOPE_250,5,3,NPAS3; SGCD; ADAMTS17
L5 IT_3,supertype,L5 IT,MERSCOPE_250,10,6,NPAS3; SGCD; ADAMTS17; ESRRG; CALN1; TOX
L5 IT_3,supertype,L5 IT,MERSCOPE_250,20,9,NPAS3; SGCD; ADAMTS17; ESRRG; CALN1; TOX; DACH1; INPP4B; LRP1B
L5 IT_3,supertype,L5 IT,MERSCOPE_250,50,14,NPAS3; SGCD; ADAMTS17; ESRRG; CALN1; TOX; DACH1; INPP4B; LRP1B; KCNH5; VAV3; SPOCK1; ZNF804A; ITGA11
L5 IT_3,supertype,L5 IT,MERSCOPE_4K,5,5,NPAS3; SGCD; ADAMTS17; DCHS2; PRKD1
L5 IT_3,supertype,L5 IT,MERSCOPE_4K,10,9,NPAS3; SGCD; ADAMTS17; DCHS2; PRKD1; PDE4D; ESRRG; CALN1; TOX
L5 IT_3,supertype,L5 IT,MERSCOPE_4K,20,15,NPAS3; SGCD; ADAMTS17; DCHS2; PRKD1; PDE4D; ESRRG; CALN1; TOX; KAZN; DACH1; ASIC2; INPP4B; LRP1B; EPB41L4A
L5 IT_3,supertype,L5 IT,MERSCOPE_4K,50,26,NPAS3; SGCD; ADAMTS17; DCHS2; PRKD1; PDE4D; ESRRG; CALN1; TOX; KAZN; DACH1; ASIC2; INPP4B; LRP1B; EPB41L4A; KCNH5; VAV3; FLRT2; SPOCK1; ZNF804A; HS3ST5; TRPS1; CACNA2D3; ITGA11; SULF2; SNTG1
L5 IT_3,supertype,L5 IT,Xenium_5K,5,1,PRKD1
L5 IT_3,supertype,L5 IT,Xenium_5K,10,3,PRKD1; ESRRG; TOX
L5 IT_3,supertype,L5 IT,Xenium_5K,20,6,PRKD1; ESRRG; TOX; NPFFR2; DACH1; INPP4B
L5 IT_3,supertype,L5 IT,Xenium_5K,50,17,PRKD1; ESRRG; TOX; NPFFR2; DACH1; INPP4B; FOXP2; KCNH5; VAV3; SPOCK1; NELL1; ZNF804A; CNTNAP4; HS3ST5; TRPS1; SULF2; CCK
L5 IT_5,supertype,L5 IT,Xenium_v1,5,1,PLCH1
L5 IT_5,supertype,L5 IT,Xenium_v1,10,1,PLCH1
L5 IT_5,supertype,L5 IT,Xenium_v1,20,1,PLCH1
L5 IT_5,supertype,L5 IT,Xenium_v1,50,2,PLCH1; SLIT3
L5 IT_5,supertype,L5 IT,MERFISH_180,5,2,NLGN1; TAFA1
L5 IT_5,supertype,L5 IT,MERFISH_180,10,5,NLGN1; TAFA1; RGS6; GRIN3A; GRID2
L5 IT_5,supertype,L5 IT,MERFISH_180,20,7,NLGN1; TAFA1; RGS6; GRIN3A; GRID2; TENM2; GRM7
L5 IT_5,supertype,L5 IT,MERFISH_180,50,11,NLGN1; TAFA1; RGS6; GRIN3A; GRID2; TENM2; GRM7; GPC5; ROBO2; L3MBTL4; SLIT3
L5 IT_5,supertype,L5 IT,MERSCOPE_250,5,1,PLCH1
L5 IT_5,supertype,L5 IT,MERSCOPE_250,10,3,PLCH1; GRIN3A; GRID2
L5 IT_5,supertype,L5 IT,MERSCOPE_250,20,5,PLCH1; GRIN3A; GRID2; DPP10; PDE1C
L5 IT_5,supertype,L5 IT,MERSCOPE_250,50,13,PLCH1; GRIN3A; GRID2; DPP10; PDE1C; PCDH15; GPC5; NDST3; ARSJ; CDH7; MGAT4C; L3MBTL4; SLIT3
L5 IT_5,supertype,L5 IT,MERSCOPE_4K,5,2,NLGN1; PLCH1
L5 IT_5,supertype,L5 IT,MERSCOPE_4K,10,4,NLGN1; PLCH1; GRIN3A; GRID2
L5 IT_5,supertype,L5 IT,MERSCOPE_4K,20,10,NLGN1; PLCH1; GRIN3A; GRID2; DPP10; UNC13C; TENM2; ARL15; PDE1C; CAMK2D
L5 IT_5,supertype,L5 IT,MERSCOPE_4K,50,26,NLGN1; PLCH1; GRIN3A; GRID2; DPP10; UNC13C; TENM2; ARL15; PDE1C; CAMK2D; LDLRAD4; PCDH15; GPC5; RBM20; NYAP2; NDST3; ARSJ; SCN9A; TMEM108; RORA; MPPED2; CDH7; MGAT4C; ROBO2; L3MBTL4; SLIT3
L5 IT_5,supertype,L5 IT,Xenium_5K,5,0,
L5 IT_5,supertype,L5 IT,Xenium_5K,10,0,
L5 IT_5,supertype,L5 IT,Xenium_5K,20,3,GRM7; DMD; CAMK2D
L5 IT_5,supertype,L5 IT,Xenium_5K,50,10,GRM7; DMD; CAMK2D; LDLRAD4; RBM20; CMTM8; SCN9A; MPPED2; CDH7; SLIT3
L5 IT_6,supertype,L5 IT,Xenium_v1,5,0,
L5 IT_6,supertype,L5 IT,Xenium_v1,10,0,
L5 IT_6,supertype,L5 IT,Xenium_v1,20,0,
L5 IT_6,supertype,L5 IT,Xenium_v1,50,2,SPHKAP; TRHDE
L5 IT_6,supertype,L5 IT,MERFISH_180,5,1,GRM7
L5 IT_6,supertype,L5 IT,MERFISH_180,10,3,GRM7; NLGN1; TAFA1
L5 IT_6,supertype,L5 IT,MERFISH_180,20,6,GRM7; NLGN1; TAFA1; TENM2; LUZP2; CNTNAP5
L5 IT_6,supertype,L5 IT,MERFISH_180,50,9,GRM7; NLGN1; TAFA1; TENM2; LUZP2; CNTNAP5; RGS6; HS6ST3; ROBO2
L5 IT_6,supertype,L5 IT,MERSCOPE_250,5,1,EPHA6
L5 IT_6,supertype,L5 IT,MERSCOPE_250,10,1,EPHA6
L5 IT_6,supertype,L5 IT,MERSCOPE_250,20,3,EPHA6; LUZP2; CNTNAP5
L5 IT_6,supertype,L5 IT,MERSCOPE_250,50,7,EPHA6; LUZP2; CNTNAP5; GULP1; COL21A1; TRHDE; MGAT4C
L5 IT_6,supertype,L5 IT,MERSCOPE_4K,5,3,DAB1; EPHA6; RORA
L5 IT_6,supertype,L5 IT,MERSCOPE_4K,10,5,DAB1; EPHA6; RORA; ARL15; NLGN1
L5 IT_6,supertype,L5 IT,MERSCOPE_4K,20,10,DAB1; EPHA6; RORA; ARL15; NLGN1; TENM2; LUZP2; CNTNAP5; TMEM108; RBM20
L5 IT_6,supertype,L5 IT,MERSCOPE_4K,50,23,DAB1; EPHA6; RORA; ARL15; NLGN1; TENM2; LUZP2; CNTNAP5; TMEM108; RBM20; HS6ST3; SCN9A; LDLRAD4; NEGR1; GULP1; IL1RAPL1; COL21A1; GARNL3; TRHDE; MGAT4C; CDH20; ROBO2; CLMN
L5 IT_6,supertype,L5 IT,Xenium_5K,5,3,GRM7; PTPRG; DAB1
L5 IT_6,supertype,L5 IT,Xenium_5K,10,3,GRM7; PTPRG; DAB1
L5 IT_6,supertype,L5 IT,Xenium_5K,20,5,GRM7; PTPRG; DAB1; BMPR1B; RBM20
L5 IT_6,supertype,L5 IT,Xenium_5K,50,10,GRM7; PTPRG; DAB1; BMPR1B; RBM20; SCN9A; LDLRAD4; MPP7; NEBL; TIAM1
L5 IT_7,supertype,L5 IT,Xenium_v1,5,1,SLIT3
L5 IT_7,supertype,L5 IT,Xenium_v1,10,2,SLIT3; SORCS1
L5 IT_7,supertype,L5 IT,Xenium_v1,20,2,SLIT3; SORCS1
L5 IT_7,supertype,L5 IT,Xenium_v1,50,3,SLIT3; SORCS1; TESPA1
L5 IT_7,supertype,L5 IT,MERFISH_180,5,2,SLIT3; ROBO1
L5 IT_7,supertype,L5 IT,MERFISH_180,10,3,SLIT3; ROBO1; SORCS1
L5 IT_7,supertype,L5 IT,MERFISH_180,20,5,SLIT3; ROBO1; SORCS1; ROBO2; HS6ST3
L5 IT_7,supertype,L5 IT,MERFISH_180,50,7,SLIT3; ROBO1; SORCS1; ROBO2; HS6ST3; ATRNL1; GRIK3
L5 IT_7,supertype,L5 IT,MERSCOPE_250,5,3,SLIT3; ROBO1; COL24A1
L5 IT_7,supertype,L5 IT,MERSCOPE_250,10,6,SLIT3; ROBO1; COL24A1; CCBE1; SLC35F3; SORCS1
L5 IT_7,supertype,L5 IT,MERSCOPE_250,20,6,SLIT3; ROBO1; COL24A1; CCBE1; SLC35F3; SORCS1
L5 IT_7,supertype,L5 IT,MERSCOPE_250,50,17,SLIT3; ROBO1; COL24A1; CCBE1; SLC35F3; SORCS1; DPP10; AK5; ARHGEF28; HTR4; TESPA1; GULP1; LINC00299; SEMA3A; PHACTR1; SGCZ; GRIK3
L5 IT_7,supertype,L5 IT,MERSCOPE_4K,5,4,MCTP1; SLIT3; ROBO1; COL24A1
L5 IT_7,supertype,L5 IT,MERSCOPE_4K,10,8,MCTP1; SLIT3; ROBO1; COL24A1; CCBE1; SLC35F3; DGKB; SORCS1
L5 IT_7,supertype,L5 IT,MERSCOPE_4K,20,13,MCTP1; SLIT3; ROBO1; COL24A1; CCBE1; SLC35F3; DGKB; SORCS1; CNR1; ROBO2; HS6ST3; ZFPM2; FAM135B
L5 IT_7,supertype,L5 IT,MERSCOPE_4K,50,29,MCTP1; SLIT3; ROBO1; COL24A1; CCBE1; SLC35F3; DGKB; SORCS1; CNR1; ROBO2; HS6ST3; ZFPM2; FAM135B; CADPS; DPP10; ATRNL1; AK5; ARHGEF28; LINC01378; HTR4; CDK6; TESPA1; GULP1; LINC00299; SEMA3A; FAM155A; PHACTR1; SGCZ; GRIK3
L5 IT_7,supertype,L5 IT,Xenium_5K,5,2,SLIT3; MYO1D
L5 IT_7,supertype,L5 IT,Xenium_5K,10,4,SLIT3; MYO1D; CCBE1; SORCS1
L5 IT_7,supertype,L5 IT,Xenium_5K,20,6,SLIT3; MYO1D; CCBE1; SORCS1; CNR1; CNTN6
L5 IT_7,supertype,L5 IT,Xenium_5K,50,13,SLIT3; MYO1D; CCBE1; SORCS1; CNR1; CNTN6; HTR4; DMD; CDK6; SEMA3A; GRIA1; SLC39A11; GRIK3
L5/6 NP_1,supertype,L5/6 NP,Xenium_v1,5,0,
L5/6 NP_1,supertype,L5/6 NP,Xenium_v1,10,1,SPON1
L5/6 NP_1,supertype,L5/6 NP,Xenium_v1,20,2,SPON1; COL12A1
L5/6 NP_1,supertype,L5/6 NP,Xenium_v1,50,6,SPON1; COL12A1; CD36; CDH6; PHLDB2; HTR2A
L5/6 NP_1,supertype,L5/6 NP,MERFISH_180,5,2,LUZP2; ROBO2
L5/6 NP_1,supertype,L5/6 NP,MERFISH_180,10,3,LUZP2; ROBO2; STXBP6
L5/6 NP_1,supertype,L5/6 NP,MERFISH_180,20,6,LUZP2; ROBO2; STXBP6; RGS6; NLGN1; ZNF385D
L5/6 NP_1,supertype,L5/6 NP,MERFISH_180,50,9,LUZP2; ROBO2; STXBP6; RGS6; NLGN1; ZNF385D; SLC24A2; CDH6; HTR2A
L5/6 NP_1,supertype,L5/6 NP,MERSCOPE_250,5,1,LUZP2
L5/6 NP_1,supertype,L5/6 NP,MERSCOPE_250,10,2,LUZP2; STXBP6
L5/6 NP_1,supertype,L5/6 NP,MERSCOPE_250,20,4,LUZP2; STXBP6; CDH7; ZNF385D
L5/6 NP_1,supertype,L5/6 NP,MERSCOPE_250,50,6,LUZP2; STXBP6; CDH7; ZNF385D; COL24A1; CDH6
L5/6 NP_1,supertype,L5/6 NP,MERSCOPE_4K,5,4,UNC5D; LUZP2; ROBO2; LINC00472
L5/6 NP_1,supertype,L5/6 NP,MERSCOPE_4K,10,6,UNC5D; LUZP2; ROBO2; LINC00472; STXBP6; SPON1
L5/6 NP_1,supertype,L5/6 NP,MERSCOPE_4K,20,12,UNC5D; LUZP2; ROBO2; LINC00472; STXBP6; SPON1; PLCL1; COL12A1; NLGN1; CDH7; ZNF385D; SNTG1
L5/6 NP_1,supertype,L5/6 NP,MERSCOPE_4K,50,25,UNC5D; LUZP2; ROBO2; LINC00472; STXBP6; SPON1; PLCL1; COL12A1; NLGN1; CDH7; ZNF385D; SNTG1; COL24A1; SLC24A2; TMEM163; MAN1A1; CDH6; AFF1; PRKCA; TRPC7; BACH2; CDH10; MAPK4; TENM4; EPHA4
L5/6 NP_1,supertype,L5/6 NP,Xenium_5K,5,1,EDIL3
L5/6 NP_1,supertype,L5/6 NP,Xenium_5K,10,2,EDIL3; SPON1
L5/6 NP_1,supertype,L5/6 NP,Xenium_5K,20,4,EDIL3; SPON1; CDH7; GPR158
L5/6 NP_1,supertype,L5/6 NP,Xenium_5K,50,18,EDIL3; SPON1; CDH7; GPR158; CD36; CCDC102B; MAN1A1; CDH6; STAT4; PHLDB2; NIBAN1; AFF1; HTR2A; PRKCA; TRPC7; BACH2; EPHA4; CDK14
L5/6 NP_2,supertype,L5/6 NP,Xenium_v1,5,1,CDH12
L5/6 NP_2,supertype,L5/6 NP,Xenium_v1,10,1,CDH12
L5/6 NP_2,supertype,L5/6 NP,Xenium_v1,20,1,CDH12
L5/6 NP_2,supertype,L5/6 NP,Xenium_v1,50,3,CDH12; SPHKAP; HS3ST2
L5/6 NP_2,supertype,L5/6 NP,MERFISH_180,5,1,ADAMTSL1
L5/6 NP_2,supertype,L5/6 NP,MERFISH_180,10,1,ADAMTSL1
L5/6 NP_2,supertype,L5/6 NP,MERFISH_180,20,3,ADAMTSL1; TENM2; ASTN2
L5/6 NP_2,supertype,L5/6 NP,MERFISH_180,50,6,ADAMTSL1; TENM2; ASTN2; CA10; CNTNAP5; HS3ST2
L5/6 NP_2,supertype,L5/6 NP,MERSCOPE_250,5,1,ADAMTSL1
L5/6 NP_2,supertype,L5/6 NP,MERSCOPE_250,10,4,ADAMTSL1; CALN1; SGCZ; CDH13
L5/6 NP_2,supertype,L5/6 NP,MERSCOPE_250,20,7,ADAMTSL1; CALN1; SGCZ; CDH13; NCKAP5; DPP10; PCDH15
L5/6 NP_2,supertype,L5/6 NP,MERSCOPE_250,50,13,ADAMTSL1; CALN1; SGCZ; CDH13; NCKAP5; DPP10; PCDH15; CA10; CNTNAP5; PRKCB; PCDH9; ADGRG6; SLC44A5
L5/6 NP_2,supertype,L5/6 NP,MERSCOPE_4K,5,4,ADAMTSL1; RASGRF2; NRXN3; ZFPM2
L5/6 NP_2,supertype,L5/6 NP,MERSCOPE_4K,10,8,ADAMTSL1; RASGRF2; NRXN3; ZFPM2; CALN1; SGCZ; KCNQ5; CDH13
L5/6 NP_2,supertype,L5/6 NP,MERSCOPE_4K,20,13,ADAMTSL1; RASGRF2; NRXN3; ZFPM2; CALN1; SGCZ; KCNQ5; CDH13; NCKAP5; DPP10; TENM2; PCDH15; GRM1
L5/6 NP_2,supertype,L5/6 NP,MERSCOPE_4K,50,25,ADAMTSL1; RASGRF2; NRXN3; ZFPM2; CALN1; SGCZ; KCNQ5; CDH13; NCKAP5; DPP10; TENM2; PCDH15; GRM1; SEC24D; CA10; ARHGAP18; CNTNAP5; ARL15; PRKCB; PCDH9; ADGRG6; STXBP5L; CLMN; SLC44A5; SYNJ2
L5/6 NP_2,supertype,L5/6 NP,Xenium_5K,5,0,
L5/6 NP_2,supertype,L5/6 NP,Xenium_5K,10,1,CDH13
L5/6 NP_2,supertype,L5/6 NP,Xenium_5K,20,3,CDH13; GRM1; ASTN2
L5/6 NP_2,supertype,L5/6 NP,Xenium_5K,50,11,CDH13; GRM1; ASTN2; CA10; PTPN13; HS3ST2; PRKCB; PID1; ADGRG6; RAPGEF5; R3HDM1
L5/6 NP_3,supertype,L5/6 NP,Xenium_v1,5,1,SEMA5A
L5/6 NP_3,supertype,L5/6 NP,Xenium_v1,10,2,SEMA5A; SDK1
L5/6 NP_3,supertype,L5/6 NP,Xenium_v1,20,2,SEMA5A; SDK1
L5/6 NP_3,supertype,L5/6 NP,Xenium_v1,50,6,SEMA5A; SDK1; RXFP1; KCNH5; NPY1R; RIT2
L5/6 NP_3,supertype,L5/6 NP,MERFISH_180,5,1,GPC5
L5/6 NP_3,supertype,L5/6 NP,MERFISH_180,10,1,GPC5
L5/6 NP_3,supertype,L5/6 NP,MERFISH_180,20,2,GPC5; DCC
L5/6 NP_3,supertype,L5/6 NP,MERFISH_180,50,7,GPC5; DCC; COL11A1; PDE4B; LRP1B; SATB2; CACHD1
L5/6 NP_3,supertype,L5/6 NP,MERSCOPE_250,5,2,COL24A1; GPC5
L5/6 NP_3,supertype,L5/6 NP,MERSCOPE_250,10,4,COL24A1; GPC5; SDK1; SGCD
L5/6 NP_3,supertype,L5/6 NP,MERSCOPE_250,20,7,COL24A1; GPC5; SDK1; SGCD; C8orf34; NCKAP5; KLHL1
L5/6 NP_3,supertype,L5/6 NP,MERSCOPE_250,50,11,COL24A1; GPC5; SDK1; SGCD; C8orf34; NCKAP5; KLHL1; COL11A1; SLC44A5; LRP1B; KCNH5
L5/6 NP_3,supertype,L5/6 NP,MERSCOPE_4K,5,3,COL24A1; GPC5; SEMA5A
L5/6 NP_3,supertype,L5/6 NP,MERSCOPE_4K,10,5,COL24A1; GPC5; SEMA5A; SDK1; SGCD
L5/6 NP_3,supertype,L5/6 NP,MERSCOPE_4K,20,10,COL24A1; GPC5; SEMA5A; SDK1; SGCD; PDE4D; TMEFF2; C8orf34; NCKAP5; KLHL1
L5/6 NP_3,supertype,L5/6 NP,MERSCOPE_4K,50,22,COL24A1; GPC5; SEMA5A; SDK1; SGCD; PDE4D; TMEFF2; C8orf34; NCKAP5; KLHL1; COL11A1; SHISA9; SLC44A5; NOS1AP; ZEB2; BMP5; SYNJ2; LRP1B; KCNH5; NPY1R; CACHD1; SEC24D
L5/6 NP_3,supertype,L5/6 NP,Xenium_5K,5,0,
L5/6 NP_3,supertype,L5/6 NP,Xenium_5K,10,2,PID1; HMGA2
L5/6 NP_3,supertype,L5/6 NP,Xenium_5K,20,4,PID1; HMGA2; TMEFF2; KLHL1
L5/6 NP_3,supertype,L5/6 NP,Xenium_5K,50,15,PID1; HMGA2; TMEFF2; KLHL1; COL11A1; PDE4B; NOS1AP; ZEB2; BMP5; RXFP1; SATB2; KCNH5; NPY1R; NRIP1; SEZ6L
L5/6 NP_4,supertype,L5/6 NP,Xenium_v1,5,0,
L5/6 NP_4,supertype,L5/6 NP,Xenium_v1,10,1,BRINP3
L5/6 NP_4,supertype,L5/6 NP,Xenium_v1,20,1,BRINP3
L5/6 NP_4,supertype,L5/6 NP,Xenium_v1,50,3,BRINP3; PLD5; ADRA1A
L5/6 NP_4,supertype,L5/6 NP,MERFISH_180,5,1,LRRC4C
L5/6 NP_4,supertype,L5/6 NP,MERFISH_180,10,1,LRRC4C
L5/6 NP_4,supertype,L5/6 NP,MERFISH_180,20,1,LRRC4C
L5/6 NP_4,supertype,L5/6 NP,MERFISH_180,50,2,LRRC4C; PLD5
L5/6 NP_4,supertype,L5/6 NP,MERSCOPE_250,5,2,GPC6; PDE1A
L5/6 NP_4,supertype,L5/6 NP,MERSCOPE_250,10,4,GPC6; PDE1A; PCDH11X; BRINP3
L5/6 NP_4,supertype,L5/6 NP,MERSCOPE_250,20,6,GPC6; PDE1A; PCDH11X; BRINP3; PDE1C; PLCXD3
L5/6 NP_4,supertype,L5/6 NP,MERSCOPE_250,50,11,GPC6; PDE1A; PCDH11X; BRINP3; PDE1C; PLCXD3; NCAM2; PLD5; PCDH7; IL1RAPL2; SORBS2
L5/6 NP_4,supertype,L5/6 NP,MERSCOPE_4K,5,2,GPC6; PDE1A
L5/6 NP_4,supertype,L5/6 NP,MERSCOPE_4K,10,4,GPC6; PDE1A; PCDH11X; BRINP3
L5/6 NP_4,supertype,L5/6 NP,MERSCOPE_4K,20,8,GPC6; PDE1A; PCDH11X; BRINP3; RUNX2; PDE1C; PLCXD3; SRRM4
L5/6 NP_4,supertype,L5/6 NP,MERSCOPE_4K,50,19,GPC6; PDE1A; PCDH11X; BRINP3; RUNX2; PDE1C; PLCXD3; SRRM4; RBMS3; PTPRT; CDK6; NCAM1; NCAM2; XYLT1; PLD5; PCDH7; PCSK2; IL1RAPL2; SORBS2
L5/6 NP_4,supertype,L5/6 NP,Xenium_5K,5,0,
L5/6 NP_4,supertype,L5/6 NP,Xenium_5K,10,2,PCDH11X; CNTN6
L5/6 NP_4,supertype,L5/6 NP,Xenium_5K,20,4,PCDH11X; CNTN6; PVT1; RUNX2
L5/6 NP_4,supertype,L5/6 NP,Xenium_5K,50,12,PCDH11X; CNTN6; PVT1; RUNX2; RBMS3; CDK6; NCAM1; CTBP2; NPSR1; ANKRD44; ROR1; ADRA1A
L5/6 NP_6,supertype,L5/6 NP,Xenium_v1,5,0,
L5/6 NP_6,supertype,L5/6 NP,Xenium_v1,10,0,
L5/6 NP_6,supertype,L5/6 NP,Xenium_v1,20,0,
