gene,frac_snrna,mean_snrna,frac_merscope_4k,mean_merscope_4k,in_xenium_5k,in_xenium_v1,in_merscope_250,detection_efficiency
MSN,0.06636879828725682,0.08237922368053616,0.31261909803091253,0.6537158585644718,True,False,False,4.710332356446133
DDHD2,0.5372800893605139,1.0023270967141393,0.31208977344907896,0.5306478932881643,False,False,False,0.58086979143511
UBE3A,0.8425951782556083,4.485432374569487,0.31076646199449504,0.5293245818335803,True,False,False,0.3688206033149426
LSM12,0.2773899283254212,0.3665642744112445,0.3106605970781283,0.5099513021384713,True,False,False,1.1199418773189036
MEF2C,0.8895094480126594,13.400260634831984,0.3103959347872115,0.9726339191192039,True,False,True,0.3489518132502107
FKBP4,0.22144652331750908,0.27897235409103605,0.30944315053991106,0.545680711412238,False,False,False,1.3973719067886778
NMT1,0.4953923485060039,0.8682863259797077,0.30939021808172773,0.6167160702943044,False,False,False,0.6245357220691472
USP8,0.5462161407428092,1.0703714046355766,0.30822570400169386,0.46437645564260005,False,False,False,0.5642925593200745
PAK2,0.49650935492879084,0.8718235129851997,0.3071141223798433,0.4563307219987296,True,False,False,0.6185464973240826
CMTM4,0.5362561668062925,1.259331657823699,0.30684946008892655,0.5775989836968028,False,False,False,0.5722068650816416
NBPF9,0.13767104160848925,0.1574048217443917,0.30679652763074317,0.6391065001058649,False,False,False,2.2284753862995768
STAT1,0.2230289490831239,0.2812063669366099,0.306478932881643,0.5128096548803727,True,False,False,1.3741666009797542
FAM13B,0.8112259145490086,2.9121288280740947,0.3062672030489096,0.5255134448443786,False,False,False,0.37753626647784694
PEG10,0.2046914269757051,0.30829377268919295,0.305737878467076,0.7099830616133813,True,False,False,1.4936525822518407
PNMA2,0.5853113655403519,1.3309131527506284,0.3055261486343426,0.9681875926318019,True,False,False,0.5219890926810976
FBXO34,0.6664804989295355,2.250395606441404,0.3050497565106924,0.6854753334744865,False,False,False,0.457702448909828
TMX4,0.5755375593409662,1.3494368425951782,0.3046262968452255,0.6108934998941351,False,False,False,0.5292900383322429
RPH3A,0.6339011449315833,3.2113934655124265,0.30325005293245816,1.0961782765191614,False,False,False,0.4783869777758294
OPALIN,0.03900214092897701,0.09727264265102857,0.3023502011433411,2.1596972263391914,True,True,True,7.752143701391201
GABBR2,0.8013590244810574,8.633994228800148,0.3017150116451408,1.1872221045945375,True,False,False,0.3765041665819198
RASA1,0.8592571907288467,4.298985385832635,0.3010798221469405,0.48401439762862586,True,False,False,0.35039546412356
SS18,0.5127059480592013,0.9849204132923765,0.3004446326487402,0.43716917213635403,True,False,False,0.585997946359008
SLC4A1AP,0.3306339011449316,0.47016662012473237,0.29991530806690664,0.5024878255346178,True,False,False,0.9070918227935749
CACNG8,0.6615470538955599,2.0318346830494276,0.2986978615286894,1.001905568494601,False,False,False,0.451514158773422
PPP1R12B,0.8340314623475752,4.1492134413106205,0.2983273343214059,0.507992801185687,False,False,False,0.35769314203290886
JAK1,0.89686307362934,4.8573024294889695,0.2977980097395723,0.47925047639212365,True,False,False,0.3320440081611028
RCAN1,0.40593875081448383,0.7301498650283906,0.2975862799068389,0.5071458818547533,False,False,False,0.7330817255306513
NCSTN,0.15396071860746532,0.175183840640417,0.29647469828498835,0.4347872115181029,True,True,False,1.9256515620771644
RIN2,0.438518104812436,1.1444661640137763,0.29636883336862163,0.5895087867880584,False,False,False,0.67584172720847
NSFL1C,0.3903937447640324,0.5702317788327282,0.2961571035358882,0.4782447596866398,False,False,False,0.7586112931058767
KCNIP2,0.30373266312947966,0.5365354184119892,0.29599830616133815,1.30690239254711,True,False,False,0.974535642994562
SCCPDH,0.3871358093642372,0.5892208880201061,0.2941456701249206,0.4779271649375397,False,False,False,0.7597996956364563
NR3C1,0.7865586893791306,4.148096434887834,0.2940398052085539,0.4366927800127038,True,False,False,0.3738307251308277
SUCLA2,0.6071860746532626,1.3810853579074747,0.2937751429176371,0.5727821300021173,False,False,False,0.48383050135891087
FAM20C,0.2824164572279624,0.39793353811784415,0.2934575481685369,0.46633495659538426,False,False,False,1.0390950692071828
DEF8,0.31248254677464393,0.4241831890533371,0.29239889900486976,0.4665996188863011,False,False,False,0.9357287375660757
LDLRAD4,0.7865586893791306,5.337242855813088,0.290810925259369,0.6326487402074953,True,False,False,0.3697256532617043
ADCYAP1R1,0.3623755003257935,0.6331564739830587,0.2907050603430023,0.7726021596442939,True,False,False,0.8022205145812674
MFN2,0.32960997859071023,0.46150982034813365,0.290069870844802,0.5105335591784882,True,False,False,0.8800397126477572
PPP1CC,0.3145303918830867,0.41934282788792704,0.28991107347025197,0.4209189074740631,False,False,False,0.9217267423175249
MAP2K4,0.8317043656334357,3.961184026808154,0.2898581410120686,0.6667372432775778,True,False,False,0.3485110250579354
LRP4,0.08787117192590524,0.155356976635949,0.28901122168113486,0.7034723692568283,False,False,False,3.2890334263987624
HS6ST1,0.3114586242204226,0.4608582332681746,0.2888524243065848,0.5122273978403558,False,False,False,0.9274182888002512
AP3B1,0.5473331471655962,1.0638555338359863,0.28853482955748466,0.4029218716917214,False,False,False,0.5271649105333431
PPP1R9B,0.12138136460951317,0.1374848738713581,0.28710565318653397,0.484331992377726,True,False,False,2.3653190430850723
LRRFIP2,0.83077352694778,3.5800986689006793,0.2868409908956172,0.4763921236502223,False,False,False,0.34526977761250593
SYNJ2,0.4165503118309597,1.5962021781625244,0.28636459877196696,0.5816747829769214,False,False,False,0.6874670133200539
MAST3,0.4044494089174346,1.1803034534115238,0.28625873385560024,0.5948020326063942,False,False,False,0.7077738959288179
PCDHGC5,0.0054919482453690775,0.0054919482453690775,0.28588820664831677,0.9756510692356553,False,False,False,52.05588142411639
CHURC1,0.47137671041608487,0.7801359024481057,0.2858352741901334,0.42155409697226337,False,False,False,0.6063839554945899
APBA1,0.7942846504700736,3.407614260448664,0.2854647469828499,0.5295363116663138,False,False,False,0.35939854410368643
TRIB2,0.21781625244345154,0.30410499860374196,0.28440609781918275,0.5887677323734914,True,False,False,1.3057156875519147
FAM3C,0.5328120636693661,1.1532160476589408,0.2833474486555156,0.6406415413931823,False,False,False,0.5317962335615312
WIPF2,0.6444196220794937,1.6662943311924043,0.28302985390641544,0.43579292822358673,False,False,False,0.439201172976545
WDR27,0.5756306432095318,1.294610444010053,0.2826063942409485,0.48396146517044253,False,False,False,0.49095092065499835
ATRX,0.8894163641440939,4.391324583449689,0.2825005293245818,0.4366927800127038,True,False,False,0.317624613975299
SUSD6,0.41552638927673835,0.7904682118588848,0.28207706965911494,0.4767626508575058,False,False,False,0.6788427328288243
EPHA4,0.6089546681560085,3.3499953458065717,0.2819712047427482,0.9953419436798645,True,False,False,0.4630413715303186
MTA2,0.03825746998045239,0.03956064414037047,0.2818653398263815,0.4186428117721787,True,False,False,7.367589649038483
NAP1L5,0.29172484408452015,0.440938285395141,0.28133601524454793,0.6864810501799704,True,False,False,0.9643882615737647
C6orf89,0.5212696639672345,0.9539234850600391,0.2806478932881643,0.4203895828922295,False,False,False,0.5383929138562051
PPM1H,0.7558410127524899,2.975053523224425,0.2804361634554309,0.45818335803514715,True,False,False,0.37102533300513474
UGT8,0.07753886251512612,0.17555617611467933,0.2802773660808808,0.81431293669278,False,True,False,3.6146695603924397
GARNL3,0.7758540444940891,4.2300102392255425,0.27953631166631376,0.5143976286258733,False,False,False,0.36029497255323445
KLHL5,0.5465884762170716,1.9976729032858607,0.2791657844590303,0.4918484014397629,False,False,False,0.5107421700346325
KPNA3,0.6769058922088802,1.8408265847528624,0.2791128520008469,0.4339932246453525,True,False,False,0.4123362718708881
ZCCHC24,0.07884203667504422,0.14092897700828447,0.27890112216811347,0.4816324370103748,False,False,False,3.537467243745033
DDN,0.10788420366750442,0.12920040956902168,0.2785835274190133,0.694262121532924,False,False,False,2.5822457593291284
PHGDH,0.044121753700083775,0.04896211486549381,0.2784776625026466,0.5844802032606394,True,False,False,6.311572844442895
DESI1,0.2693847156287815,0.3572558875546868,0.27831886512809656,0.41546686428117724,False,False,False,1.0331650200660474
CNTNAP2,0.8932328027552825,73.84408452015266,0.2782659326699132,0.7605864916366716,False,False,False,0.31152677310054994
ELL2,0.5883831332030159,2.11765800986689,0.2777366080880796,0.4735867033665043,False,False,False,0.472033599223262
ASXL1,0.709578330075398,1.7167457879549475,0.2771014185898793,0.40795045521914036,True,False,False,0.3905156158875867
PRPS1,0.13050358372893978,0.15079586707623568,0.27704848613169597,0.5251958500952785,True,False,False,2.122918606642518
KCNJ9,0.285581308759192,0.4063110862887462,0.2765720940080457,0.6744653821723481,True,False,False,0.9684530658176126
PTK2B,0.3899283254212045,1.4104998603741972,0.27620156680076224,1.0591784882489943,True,False,True,0.7083393249321053
SLC12A2,0.6564274411244532,2.161500511961277,0.27614863434257886,0.6269320347236925,True,False,False,0.42068417168779415
CRIPAK,0.15126128641906358,0.1790002792516057,0.27604276942621214,0.4274825322887995,False,False,False,1.824939982735875
SGK1,0.6875174532253561,3.4808712650097737,0.275725174677112,0.7707495236078763,True,False,False,0.40104461840728595
MTOR,0.5828911849576468,1.1834683049427535,0.2753546474698285,0.4236713952995977,True,False,False,0.4723945988132175
PTPRZ1,0.3238387787396444,1.694126407893512,0.2751958500952784,2.080298539064154,True,True,False,0.8497927615905652
SBF2,0.9205994601135623,6.533556734617891,0.2751429176370951,0.39376455642600044,False,False,False,0.29887364652935416
DENND5B,0.8489248813180675,4.614725868007074,0.2743489307643447,0.4837497353377091,False,False,False,0.32317221087734155
TBC1D9,0.5455645536628503,1.1219398678209067,0.27350201143341096,0.587814948126191,False,False,False,0.5013192473689019
ME3,0.7254025877315461,2.964441962207949,0.27344907897522763,0.573470251958501,False,False,False,0.37696181899536385
SYT17,0.39337242855813087,0.900400260634832,0.2733432140588609,0.7419013338979462,False,False,False,0.6948713082428639
MAOB,0.3282137205622266,0.8183933724285581,0.27281388947702734,0.7063307219987296,True,False,False,0.8312080586079706
MSL2,0.43674951130969003,0.698315181978963,0.27265509210247724,0.39572305737878466,False,False,False,0.6242825350504929
NELL2,0.6451642930280183,9.426324118030346,0.2725492271861105,1.5448337920813042,False,False,False,0.422449335977548
XAB2,0.0992274038909057,0.10834962301033231,0.2723904298115605,0.3982108829134025,False,False,False,2.74511293383264
ZCCHC12,0.06376244996742064,0.07716652704086382,0.27201990260427694,0.8754499258945585,False,False,False,4.2661457133981715
ACVR1B,0.46029973005678115,0.8160662757144187,0.2719669701460936,0.5097395723057379,True,False,False,0.5908475551626863
FBXW7,0.8010797728753607,6.468770362096249,0.2718081727715435,0.8828604700402287,True,False,False,0.3393022542510681
OIP5-AS1,0.665921995718142,1.6138881131899843,0.2715435104806267,0.6168748676688546,False,False,False,0.4077707482657775
PBX2,0.16373452480685097,0.1914735176393931,0.27149057802244336,0.4225068812195638,False,False,False,1.6581144284793117
LRCH3,0.7326631294796612,1.8965838220236433,0.2711729832733432,0.39635824687698495,False,False,False,0.37011959843800357
ATRNL1,0.8569300940147072,23.244717490458903,0.27112005081515983,0.7876879102265509,False,False,False,0.31638526025497093
MAPK1,0.7230754910174066,2.202736665735828,0.27064365869150964,0.4666525513444844,True,False,False,0.37429516288914627
SH3PXD2A,0.6843526016941264,2.241924974401936,0.27006140165149267,0.47951513868304046,False,False,False,0.3946231825274736
PBXIP1,0.053895559899469425,0.06301777901889602,0.2699026042769426,0.6384183781494812,True,False,False,5.007881999563375
CREBBP,0.7628223028949083,2.180675788885786,0.2695850095278425,0.3795257251746771,True,False,False,0.3534047293908007
ANAPC5,0.6715070278320767,1.5127059480592013,0.2694262121532924,0.4008575058225704,False,False,False,0.40122619866410036
FAM193A,0.659778460392814,1.6021595457507214,0.26910861740419223,0.38338979462206224,True,False,False,0.40787723995107744
RASGRF1,0.6523317509075677,2.057525830773527,0.26868515773872537,0.7002434893076435,False,False,False,0.4118842251123183
TIMP3,0.39625802848366376,0.8949083123894629,0.26863222528054204,0.9286999788270167,False,False,False,0.6779224797248915
CMTR1,0.2703155543144373,0.3500884296751373,0.2681558331568918,0.4074211306373068,False,False,False,0.9920103703872205
RPS6KA2,0.8391510751186819,7.74048217443917,0.267891170865975,0.4300232902816007,False,False,False,0.319240693135127
GSK3B,0.8767569580191753,4.456855626919855,0.26746771120050816,0.44674994706754184,True,False,False,0.3050648286895699
RLIM,0.2695708833659127,0.3505538490179652,0.26736184628414145,0.42150116451408004,False,False,False,0.991805357261924
PDZD2,0.7119985106581029,6.792795308573024,0.26720304890959135,0.566536099936481,False,False,True,0.3752859660655955
NPTX1,0.3632132551428837,1.2958205343014055,0.26683252170230787,2.0819394452678384,False,False,True,0.7346442287667589
MED29,0.20608768500418878,0.24844084520152657,0.26524454795680713,0.37343849248359096,False,False,False,1.2870470545167023
ARHGAP32,0.8563715908033138,6.518570231778833,0.26397416896040654,0.46289434681346603,False,False,False,0.30824722795017906
EXOC6B,0.9339104533184399,7.439355859629527,0.26392123650222316,0.3846072411602795,False,False,False,0.28259801093824216
ZNF536,0.4320022340128456,5.196127711067672,0.263603641753123,0.652286682193521,False,False,False,0.6101904596754579
PSMA3-AS1,0.49353067113469234,0.7927022247044587,0.26333897946220625,0.4562248570823629,False,False,False,0.5335817910906228
ALDH9A1,0.1498650283905799,0.17294982779484316,0.2623332627567224,0.3796315900910438,False,False,False,1.7504635042207881
A2M,0.14046355766545657,0.2654751931490273,0.2622803302985391,2.20648951937328,False,False,False,1.8672482361810507
EFHD2,0.3530671134692358,0.7343386391138416,0.2622803302985391,0.6643023502011434,False,False,False,0.7428625331919866
TANC1,0.21362747835800056,0.44121753700083777,0.26201566800762227,0.4267414778742325,False,False,False,1.2265073295886213
USO1,0.6241273387321977,1.326817462533743,0.26180393817488884,0.3727503705272073,False,False,False,0.4194719922166787
CNTNAP1,0.4241831890533371,0.721027645908964,0.2617510057167055,0.6216387889053567,True,False,False,0.6170706724631484
TMEM151A,0.23736386484222285,0.30708368239784045,0.26116874867668854,0.4667054838026678,False,False,False,1.1002885753073195
CUL1,0.7079028204412176,1.7945639020757702,0.2609040863857718,0.4075269955536735,True,False,False,0.36855918475244526
SEMA6A,0.33100623661919387,0.7978218374755655,0.2606923565530383,0.472210459453737,False,False,True,0.7875753617686418
CBX6,0.44838499488038724,0.757609606255236,0.26000423459665467,0.39551132754605123,False,False,False,0.5798682774074863
CNOT8,0.2404356325048869,0.30363957926091406,0.26000423459665467,0.37391488460724115,False,False,False,1.081388111603508
NAPG,0.5666945918272364,1.2230289490831239,0.2594749100148211,0.4230891382595808,False,False,False,0.4578743361184663
SNTA1,0.3003816438611189,0.43516708554407524,0.25915731526572094,0.5141329663349566,False,False,False,0.8627601604895073
FEM1B,0.3256073722423904,0.4754724006329703,0.25910438280753756,0.44055684946008894,False,False,False,0.7957571139226347
LRRC4,0.28223028949083123,0.3738248161593596,0.2587338556002541,0.5633601524454795,False,False,False,0.9167472990479979
