group,rank,gene,wilcoxon_score,logfoldchange,pval_adj,subclass
Sst_20,43,PIP5K1B,18.06381607055664,1.2316639423370361,3.2030142765099476e-70,Sst
Sst_20,44,NRG3,17.971948623657227,0.6721402406692505,1.6591328997132093e-69,Sst
Sst_20,45,MCUB,17.784936904907227,1.8449715375900269,4.6056292068592545e-68,Sst
Sst_20,46,SYNDIG1,17.726154327392578,2.1750707626342773,1.2559767351880289e-67,Sst
Sst_20,47,UNC13C,17.45333480834961,1.6801923513412476,1.4258043929509138e-65,Sst
Sst_20,48,NOTCH2,17.3980712890625,2.0539393424987793,3.6507810672676307e-65,Sst
Sst_20,49,LINC01322,17.36781883239746,1.1064528226852417,6.109172862543853e-65,Sst
Sst_20,50,TOX,17.330835342407227,2.3356199264526367,1.1204230926336517e-64,Sst
Sst_22,1,EYA2,22.44329071044922,4.6108880043029785,4.9662084433007886e-107,Sst
Sst_22,2,ADAMTSL1,21.91594123840332,4.1852569580078125,3.0546991287715538e-102,Sst
Sst_22,3,LINGO2,21.264867782592773,3.3668618202209473,2.6715604248175567e-96,Sst
Sst_22,4,SYNDIG1,21.17055892944336,3.5513103008270264,1.4886517016232814e-95,Sst
Sst_22,5,RBMS3,20.66731071472168,1.5588314533233643,4.5528122029917627e-91,Sst
Sst_22,6,NKAIN2,20.500795364379883,2.3761932849884033,1.0097468303258468e-89,Sst
Sst_22,7,MAML2,20.30593490600586,3.9553945064544678,4.7537087761045364e-88,Sst
Sst_22,8,NRG3,20.047985076904297,1.0266590118408203,7.793837219606516e-86,Sst
Sst_22,9,MAN1A1,19.77276611328125,2.1217689514160156,1.705185393048897e-83,Sst
