donor,depth_bin,celltype,count,depth_midpoint,total
H21.33.014,3,L6 IT,1,0.30169529422504904,254
H21.33.014,3,Lamp5,4,0.30169529422504904,254
H21.33.014,3,Lamp5 Lhx6,4,0.30169529422504904,254
H21.33.014,3,Microglia-PVM,16,0.30169529422504904,254
H21.33.014,3,OPC,8,0.30169529422504904,254
H21.33.014,3,Oligodendrocyte,30,0.30169529422504904,254
H21.33.014,3,Pvalb,13,0.30169529422504904,254
H21.33.014,3,Sst,6,0.30169529422504904,254
H21.33.014,3,VLMC,17,0.30169529422504904,254
H21.33.014,3,Vip,19,0.30169529422504904,254
H21.33.014,4,Astrocyte,28,0.36597000272942565,219
H21.33.014,4,Endothelial,16,0.36597000272942565,219
H21.33.014,4,L2/3 IT,57,0.36597000272942565,219
H21.33.014,4,L4 IT,19,0.36597000272942565,219
H21.33.014,4,L5/6 NP,1,0.36597000272942565,219
H21.33.014,4,Lamp5,5,0.36597000272942565,219
H21.33.014,4,Lamp5 Lhx6,2,0.36597000272942565,219
H21.33.014,4,Microglia-PVM,22,0.36597000272942565,219
H21.33.014,4,OPC,3,0.36597000272942565,219
H21.33.014,4,Oligodendrocyte,29,0.36597000272942565,219
H21.33.014,4,Pvalb,13,0.36597000272942565,219
H21.33.014,4,Sst,8,0.36597000272942565,219
H21.33.014,4,VLMC,11,0.36597000272942565,219
H21.33.014,4,Vip,5,0.36597000272942565,219
H21.33.014,5,Astrocyte,24,0.4252794918490117,298
H21.33.014,5,Chandelier,2,0.4252794918490117,298
H21.33.014,5,Endothelial,23,0.4252794918490117,298
H21.33.014,5,L2/3 IT,13,0.4252794918490117,298
H21.33.014,5,L4 IT,115,0.4252794918490117,298
H21.33.014,5,L5 IT,4,0.4252794918490117,298
H21.33.014,5,L6 IT,1,0.4252794918490117,298
H21.33.014,5,Lamp5,4,0.4252794918490117,298
H21.33.014,5,Lamp5 Lhx6,4,0.4252794918490117,298
H21.33.014,5,Microglia-PVM,22,0.4252794918490117,298
H21.33.014,5,OPC,3,0.4252794918490117,298
H21.33.014,5,Oligodendrocyte,32,0.4252794918490117,298
H21.33.014,5,Pvalb,17,0.4252794918490117,298
H21.33.014,5,Sst,15,0.4252794918490117,298
H21.33.014,5,VLMC,15,0.4252794918490117,298
H21.33.014,5,Vip,4,0.4252794918490117,298
H21.33.014,6,Astrocyte,20,0.4785746476917123,300
H21.33.014,6,Chandelier,2,0.4785746476917123,300
H21.33.014,6,Endothelial,17,0.4785746476917123,300
H21.33.014,6,L2/3 IT,1,0.4785746476917123,300
H21.33.014,6,L4 IT,110,0.4785746476917123,300
H21.33.014,6,L5 ET,2,0.4785746476917123,300
H21.33.014,6,L5 IT,52,0.4785746476917123,300
H21.33.014,6,L5/6 NP,4,0.4785746476917123,300
H21.33.014,6,L6 IT Car3,3,0.4785746476917123,300
H21.33.014,6,Lamp5 Lhx6,3,0.4785746476917123,300
H21.33.014,6,Microglia-PVM,17,0.4785746476917123,300
H21.33.014,6,OPC,3,0.4785746476917123,300
H21.33.014,6,Oligodendrocyte,30,0.4785746476917123,300
H21.33.014,6,Pvalb,10,0.4785746476917123,300
H21.33.014,6,Sst,9,0.4785746476917123,300
H21.33.014,6,VLMC,14,0.4785746476917123,300
H21.33.014,6,Vip,3,0.4785746476917123,300
H21.33.014,7,Astrocyte,17,0.5265249766703246,195
H21.33.014,7,Endothelial,13,0.5265249766703246,195
H21.33.014,7,L4 IT,8,0.5265249766703246,195
H21.33.014,7,L5 ET,3,0.5265249766703246,195
H21.33.014,7,L5 IT,64,0.5265249766703246,195
H21.33.014,7,L5/6 NP,13,0.5265249766703246,195
H21.33.014,7,L6 IT,4,0.5265249766703246,195
H21.33.014,7,L6 IT Car3,3,0.5265249766703246,195
H21.33.014,7,Lamp5,2,0.5265249766703246,195
H21.33.014,7,Lamp5 Lhx6,3,0.5265249766703246,195
H21.33.014,7,Microglia-PVM,13,0.5265249766703246,195
H21.33.014,7,OPC,5,0.5265249766703246,195
H21.33.014,7,Oligodendrocyte,28,0.5265249766703246,195
H21.33.014,7,Pvalb,6,0.5265249766703246,195
H21.33.014,7,Sst,8,0.5265249766703246,195
H21.33.014,7,VLMC,5,0.5265249766703246,195
H21.33.014,8,Astrocyte,20,0.5736308020987178,197
H21.33.014,8,Endothelial,8,0.5736308020987178,197
H21.33.014,8,L4 IT,7,0.5736308020987178,197
H21.33.014,8,L5 ET,3,0.5736308020987178,197
H21.33.014,8,L5 IT,59,0.5736308020987178,197
H21.33.014,8,L5/6 NP,14,0.5736308020987178,197
H21.33.014,8,L6 IT Car3,3,0.5736308020987178,197
H21.33.014,8,L6b,2,0.5736308020987178,197
H21.33.014,8,Lamp5,1,0.5736308020987178,197
H21.33.014,8,Lamp5 Lhx6,1,0.5736308020987178,197
H21.33.014,8,Microglia-PVM,15,0.5736308020987178,197
H21.33.014,8,OPC,3,0.5736308020987178,197
H21.33.014,8,Oligodendrocyte,27,0.5736308020987178,197
H21.33.014,8,Pvalb,13,0.5736308020987178,197
H21.33.014,8,Sst,10,0.5736308020987178,197
H21.33.014,8,Sst Chodl,1,0.5736308020987178,197
H21.33.014,8,VLMC,7,0.5736308020987178,197
H21.33.014,8,Vip,3,0.5736308020987178,197
H21.33.014,9,Astrocyte,28,0.6232998583340807,225
H21.33.014,9,Endothelial,18,0.6232998583340807,225
H21.33.014,9,L2/3 IT,1,0.6232998583340807,225
H21.33.014,9,L4 IT,3,0.6232998583340807,225
H21.33.014,9,L5 IT,49,0.6232998583340807,225
H21.33.014,9,L5/6 NP,13,0.6232998583340807,225
H21.33.014,9,L6 IT,4,0.6232998583340807,225
H21.33.014,9,L6 IT Car3,13,0.6232998583340807,225
H21.33.014,9,L6b,12,0.6232998583340807,225
H21.33.014,9,Lamp5,2,0.6232998583340807,225
H21.33.014,9,Lamp5 Lhx6,3,0.6232998583340807,225
H21.33.014,9,Microglia-PVM,22,0.6232998583340807,225
H21.33.014,9,OPC,2,0.6232998583340807,225
H21.33.014,9,Oligodendrocyte,30,0.6232998583340807,225
H21.33.014,9,Pvalb,10,0.6232998583340807,225
H21.33.014,9,Sst,5,0.6232998583340807,225
H21.33.014,9,VLMC,9,0.6232998583340807,225
H21.33.014,9,Vip,1,0.6232998583340807,225
H21.33.014,10,Astrocyte,22,0.6753469056984731,185
H21.33.014,10,Endothelial,8,0.6753469056984731,185
H21.33.014,10,L2/3 IT,1,0.6753469056984731,185
H21.33.014,10,L5 IT,16,0.6753469056984731,185
H21.33.014,10,L5/6 NP,4,0.6753469056984731,185
H21.33.014,10,L6 CT,2,0.6753469056984731,185
H21.33.014,10,L6 IT,10,0.6753469056984731,185
H21.33.014,10,L6 IT Car3,25,0.6753469056984731,185
H21.33.014,10,L6b,19,0.6753469056984731,185
H21.33.014,10,Lamp5,3,0.6753469056984731,185
H21.33.014,10,Lamp5 Lhx6,2,0.6753469056984731,185
H21.33.014,10,Microglia-PVM,22,0.6753469056984731,185
H21.33.014,10,OPC,3,0.6753469056984731,185
H21.33.014,10,Oligodendrocyte,32,0.6753469056984731,185
H21.33.014,10,Pvalb,5,0.6753469056984731,185
H21.33.014,10,Sst,1,0.6753469056984731,185
H21.33.014,10,VLMC,9,0.6753469056984731,185
H21.33.014,10,Vip,1,0.6753469056984731,185
H21.33.014,11,Astrocyte,28,0.7286523577098767,215
H21.33.014,11,Endothelial,9,0.7286523577098767,215
H21.33.014,11,L5 IT,2,0.7286523577098767,215
H21.33.014,11,L5/6 NP,2,0.7286523577098767,215
H21.33.014,11,L6 CT,20,0.7286523577098767,215
H21.33.014,11,L6 IT,32,0.7286523577098767,215
H21.33.014,11,L6 IT Car3,26,0.7286523577098767,215
H21.33.014,11,L6b,11,0.7286523577098767,215
H21.33.014,11,Lamp5,1,0.7286523577098767,215
H21.33.014,11,Lamp5 Lhx6,3,0.7286523577098767,215
H21.33.014,11,Microglia-PVM,14,0.7286523577098767,215
H21.33.014,11,OPC,1,0.7286523577098767,215
H21.33.014,11,Oligodendrocyte,46,0.7286523577098767,215
H21.33.014,11,Pvalb,2,0.7286523577098767,215
H21.33.014,11,Sncg,1,0.7286523577098767,215
H21.33.014,11,Sst,5,0.7286523577098767,215
H21.33.014,11,Sst Chodl,2,0.7286523577098767,215
H21.33.014,11,VLMC,8,0.7286523577098767,215
H21.33.014,11,Vip,2,0.7286523577098767,215
H21.33.014,12,Astrocyte,23,0.7835778716327416,229
H21.33.014,12,Endothelial,13,0.7835778716327416,229
H21.33.014,12,L2/3 IT,2,0.7835778716327416,229
H21.33.014,12,L5 IT,2,0.7835778716327416,229
H21.33.014,12,L5/6 NP,2,0.7835778716327416,229
H21.33.014,12,L6 CT,10,0.7835778716327416,229
H21.33.014,12,L6 IT,56,0.7835778716327416,229
H21.33.014,12,L6 IT Car3,12,0.7835778716327416,229
H21.33.014,12,L6b,12,0.7835778716327416,229
H21.33.014,12,Lamp5,1,0.7835778716327416,229
H21.33.014,12,Lamp5 Lhx6,4,0.7835778716327416,229
H21.33.014,12,Microglia-PVM,12,0.7835778716327416,229
H21.33.014,12,OPC,10,0.7835778716327416,229
H21.33.014,12,Oligodendrocyte,54,0.7835778716327416,229
H21.33.014,12,Pvalb,6,0.7835778716327416,229
H21.33.014,12,Sst,4,0.7835778716327416,229
H21.33.014,12,VLMC,5,0.7835778716327416,229
H21.33.014,12,Vip,1,0.7835778716327416,229
H21.33.014,13,Astrocyte,26,0.8417991197317191,268
H21.33.014,13,Endothelial,14,0.8417991197317191,268
H21.33.014,13,L2/3 IT,1,0.8417991197317191,268
H21.33.014,13,L5 ET,1,0.8417991197317191,268
H21.33.014,13,L5/6 NP,1,0.8417991197317191,268
H21.33.014,13,L6 CT,12,0.8417991197317191,268
H21.33.014,13,L6 IT,59,0.8417991197317191,268
H21.33.014,13,L6 IT Car3,1,0.8417991197317191,268
H21.33.014,13,L6b,11,0.8417991197317191,268
H21.33.014,13,Lamp5 Lhx6,2,0.8417991197317191,268
H21.33.014,13,Microglia-PVM,23,0.8417991197317191,268
H21.33.014,13,OPC,6,0.8417991197317191,268
H21.33.014,13,Oligodendrocyte,87,0.8417991197317191,268
H21.33.014,13,Pvalb,2,0.8417991197317191,268
H21.33.014,13,Sst,6,0.8417991197317191,268
H21.33.014,13,VLMC,16,0.8417991197317191,268
H21.33.014,14,Astrocyte,41,0.9359857751952485,408
H21.33.014,14,Chandelier,1,0.9359857751952485,408
H21.33.014,14,Endothelial,22,0.9359857751952485,408
H21.33.014,14,L2/3 IT,1,0.9359857751952485,408
H21.33.014,14,L4 IT,1,0.9359857751952485,408
H21.33.014,14,L5 IT,1,0.9359857751952485,408
H21.33.014,14,L6 CT,13,0.9359857751952485,408
H21.33.014,14,L6 IT,78,0.9359857751952485,408
H21.33.014,14,L6 IT Car3,2,0.9359857751952485,408
H21.33.014,14,L6b,17,0.9359857751952485,408
H21.33.014,14,Lamp5,1,0.9359857751952485,408
H21.33.014,14,Lamp5 Lhx6,3,0.9359857751952485,408
H21.33.014,14,Microglia-PVM,47,0.9359857751952485,408
H21.33.014,14,OPC,11,0.9359857751952485,408
H21.33.014,14,Oligodendrocyte,150,0.9359857751952485,408
H21.33.014,14,Pvalb,4,0.9359857751952485,408
H21.33.014,14,VLMC,14,0.9359857751952485,408
H21.33.014,14,Vip,1,0.9359857751952485,408
H21.33.015,0,Astrocyte,487,0.07012815840520031,2876
H21.33.015,0,Chandelier,2,0.07012815840520031,2876
H21.33.015,0,Endothelial,162,0.07012815840520031,2876
H21.33.015,0,L2/3 IT,906,0.07012815840520031,2876
H21.33.015,0,L4 IT,2,0.07012815840520031,2876
H21.33.015,0,L5 IT,2,0.07012815840520031,2876
H21.33.015,0,L5/6 NP,1,0.07012815840520031,2876
H21.33.015,0,L6 IT Car3,2,0.07012815840520031,2876
H21.33.015,0,L6b,1,0.07012815840520031,2876
H21.33.015,0,Lamp5,157,0.07012815840520031,2876
H21.33.015,0,Lamp5 Lhx6,32,0.07012815840520031,2876
H21.33.015,0,Microglia-PVM,266,0.07012815840520031,2876
H21.33.015,0,OPC,108,0.07012815840520031,2876
H21.33.015,0,Oligodendrocyte,165,0.07012815840520031,2876
H21.33.015,0,Pax6,51,0.07012815840520031,2876
H21.33.015,0,Pvalb,19,0.07012815840520031,2876
H21.33.015,0,Sncg,167,0.07012815840520031,2876
H21.33.015,0,Sst,69,0.07012815840520031,2876
H21.33.015,0,Sst Chodl,6,0.07012815840520031,2876
H21.33.015,0,VLMC,134,0.07012815840520031,2876
H21.33.015,0,Vip,137,0.07012815840520031,2876
H21.33.015,1,Astrocyte,191,0.17196188121655695,1998
H21.33.015,1,Chandelier,14,0.17196188121655695,1998
H21.33.015,1,Endothelial,77,0.17196188121655695,1998
H21.33.015,1,L2/3 IT,928,0.17196188121655695,1998
H21.33.015,1,L4 IT,1,0.17196188121655695,1998
H21.33.015,1,L5 ET,1,0.17196188121655695,1998
H21.33.015,1,L6 IT,2,0.17196188121655695,1998
H21.33.015,1,L6 IT Car3,7,0.17196188121655695,1998
H21.33.015,1,Lamp5,41,0.17196188121655695,1998
H21.33.015,1,Lamp5 Lhx6,34,0.17196188121655695,1998
H21.33.015,1,Microglia-PVM,86,0.17196188121655695,1998
H21.33.015,1,OPC,57,0.17196188121655695,1998
H21.33.015,1,Oligodendrocyte,97,0.17196188121655695,1998
H21.33.015,1,Pax6,10,0.17196188121655695,1998
H21.33.015,1,Pvalb,71,0.17196188121655695,1998
H21.33.015,1,Sncg,18,0.17196188121655695,1998
H21.33.015,1,Sst,68,0.17196188121655695,1998
H21.33.015,1,Sst Chodl,12,0.17196188121655695,1998
H21.33.015,1,VLMC,85,0.17196188121655695,1998
H21.33.015,1,Vip,198,0.17196188121655695,1998
H21.33.015,2,Astrocyte,203,0.2359988162850995,1879
H21.33.015,2,Chandelier,11,0.2359988162850995,1879
H21.33.015,2,Endothelial,110,0.2359988162850995,1879
H21.33.015,2,L2/3 IT,776,0.2359988162850995,1879
H21.33.015,2,L4 IT,3,0.2359988162850995,1879
H21.33.015,2,L5 ET,2,0.2359988162850995,1879
H21.33.015,2,L6 IT,12,0.2359988162850995,1879
H21.33.015,2,L6 IT Car3,5,0.2359988162850995,1879
H21.33.015,2,Lamp5,55,0.2359988162850995,1879
H21.33.015,2,Lamp5 Lhx6,29,0.2359988162850995,1879
H21.33.015,2,Microglia-PVM,111,0.2359988162850995,1879
H21.33.015,2,OPC,63,0.2359988162850995,1879
H21.33.015,2,Oligodendrocyte,150,0.2359988162850995,1879
H21.33.015,2,Pax6,14,0.2359988162850995,1879
H21.33.015,2,Pvalb,73,0.2359988162850995,1879
H21.33.015,2,Sncg,6,0.2359988162850995,1879
H21.33.015,2,Sst,45,0.2359988162850995,1879
H21.33.015,2,Sst Chodl,4,0.2359988162850995,1879
H21.33.015,2,VLMC,71,0.2359988162850995,1879
H21.33.015,2,Vip,136,0.2359988162850995,1879
H21.33.015,3,Astrocyte,234,0.30169529422504904,1867
H21.33.015,3,Chandelier,8,0.30169529422504904,1867
H21.33.015,3,Endothelial,89,0.30169529422504904,1867
H21.33.015,3,L2/3 IT,769,0.30169529422504904,1867
H21.33.015,3,L4 IT,8,0.30169529422504904,1867
H21.33.015,3,L5 IT,1,0.30169529422504904,1867
H21.33.015,3,L6 IT,23,0.30169529422504904,1867
H21.33.015,3,L6 IT Car3,9,0.30169529422504904,1867
H21.33.015,3,Lamp5,37,0.30169529422504904,1867
H21.33.015,3,Lamp5 Lhx6,38,0.30169529422504904,1867
H21.33.015,3,Microglia-PVM,101,0.30169529422504904,1867
H21.33.015,3,OPC,83,0.30169529422504904,1867
H21.33.015,3,Oligodendrocyte,165,0.30169529422504904,1867
H21.33.015,3,Pax6,7,0.30169529422504904,1867
H21.33.015,3,Pvalb,91,0.30169529422504904,1867
H21.33.015,3,Sncg,3,0.30169529422504904,1867
H21.33.015,3,Sst,40,0.30169529422504904,1867
H21.33.015,3,Sst Chodl,8,0.30169529422504904,1867
H21.33.015,3,VLMC,69,0.30169529422504904,1867
H21.33.015,3,Vip,84,0.30169529422504904,1867
H21.33.015,4,Astrocyte,207,0.36597000272942565,1669
H21.33.015,4,Chandelier,5,0.36597000272942565,1669
H21.33.015,4,Endothelial,79,0.36597000272942565,1669
H21.33.015,4,L2/3 IT,642,0.36597000272942565,1669
H21.33.015,4,L4 IT,13,0.36597000272942565,1669
H21.33.015,4,L5 IT,7,0.36597000272942565,1669
H21.33.015,4,L5/6 NP,1,0.36597000272942565,1669
H21.33.015,4,L6 IT,21,0.36597000272942565,1669
H21.33.015,4,L6 IT Car3,7,0.36597000272942565,1669
H21.33.015,4,L6b,3,0.36597000272942565,1669
H21.33.015,4,Lamp5,41,0.36597000272942565,1669
H21.33.015,4,Lamp5 Lhx6,29,0.36597000272942565,1669
H21.33.015,4,Microglia-PVM,97,0.36597000272942565,1669
H21.33.015,4,OPC,74,0.36597000272942565,1669
H21.33.015,4,Oligodendrocyte,202,0.36597000272942565,1669
H21.33.015,4,Pax6,8,0.36597000272942565,1669
H21.33.015,4,Pvalb,58,0.36597000272942565,1669
H21.33.015,4,Sncg,3,0.36597000272942565,1669
H21.33.015,4,Sst,23,0.36597000272942565,1669
H21.33.015,4,Sst Chodl,4,0.36597000272942565,1669
H21.33.015,4,VLMC,76,0.36597000272942565,1669
H21.33.015,4,Vip,69,0.36597000272942565,1669
H21.33.015,5,Astrocyte,211,0.4252794918490117,1532
H21.33.015,5,Chandelier,3,0.4252794918490117,1532
H21.33.015,5,Endothelial,82,0.4252794918490117,1532
H21.33.015,5,L2/3 IT,481,0.4252794918490117,1532
H21.33.015,5,L4 IT,52,0.4252794918490117,1532
H21.33.015,5,L5 ET,2,0.4252794918490117,1532
H21.33.015,5,L5 IT,5,0.4252794918490117,1532
H21.33.015,5,L5/6 NP,1,0.4252794918490117,1532
H21.33.015,5,L6 IT,17,0.4252794918490117,1532
H21.33.015,5,L6 IT Car3,12,0.4252794918490117,1532
H21.33.015,5,Lamp5,34,0.4252794918490117,1532
H21.33.015,5,Lamp5 Lhx6,20,0.4252794918490117,1532
H21.33.015,5,Microglia-PVM,101,0.4252794918490117,1532
H21.33.015,5,OPC,73,0.4252794918490117,1532
H21.33.015,5,Oligodendrocyte,227,0.4252794918490117,1532
H21.33.015,5,Pax6,2,0.4252794918490117,1532
H21.33.015,5,Pvalb,44,0.4252794918490117,1532
H21.33.015,5,Sncg,5,0.4252794918490117,1532
H21.33.015,5,Sst,30,0.4252794918490117,1532
H21.33.015,5,VLMC,79,0.4252794918490117,1532
H21.33.015,5,Vip,51,0.4252794918490117,1532
H21.33.015,6,Astrocyte,174,0.4785746476917123,1423
H21.33.015,6,Chandelier,4,0.4785746476917123,1423
H21.33.015,6,Endothelial,87,0.4785746476917123,1423
H21.33.015,6,L2/3 IT,375,0.4785746476917123,1423
H21.33.015,6,L4 IT,135,0.4785746476917123,1423
H21.33.015,6,L5 ET,1,0.4785746476917123,1423
H21.33.015,6,L5 IT,11,0.4785746476917123,1423
H21.33.015,6,L5/6 NP,1,0.4785746476917123,1423
H21.33.015,6,L6 CT,1,0.4785746476917123,1423
H21.33.015,6,L6 IT,18,0.4785746476917123,1423
H21.33.015,6,L6 IT Car3,19,0.4785746476917123,1423
H21.33.015,6,L6b,3,0.4785746476917123,1423
H21.33.015,6,Lamp5,33,0.4785746476917123,1423
H21.33.015,6,Lamp5 Lhx6,23,0.4785746476917123,1423
H21.33.015,6,Microglia-PVM,88,0.4785746476917123,1423
H21.33.015,6,OPC,51,0.4785746476917123,1423
H21.33.015,6,Oligodendrocyte,209,0.4785746476917123,1423
H21.33.015,6,Pax6,1,0.4785746476917123,1423
H21.33.015,6,Pvalb,50,0.4785746476917123,1423
H21.33.015,6,Sncg,1,0.4785746476917123,1423
H21.33.015,6,Sst,28,0.4785746476917123,1423
H21.33.015,6,Sst Chodl,1,0.4785746476917123,1423
H21.33.015,6,VLMC,62,0.4785746476917123,1423
H21.33.015,6,Vip,47,0.4785746476917123,1423
H21.33.015,7,Astrocyte,141,0.5265249766703246,1490
H21.33.015,7,Chandelier,5,0.5265249766703246,1490
H21.33.015,7,Endothelial,49,0.5265249766703246,1490
H21.33.015,7,L2/3 IT,225,0.5265249766703246,1490
H21.33.015,7,L4 IT,387,0.5265249766703246,1490
H21.33.015,7,L5 ET,4,0.5265249766703246,1490
H21.33.015,7,L5 IT,51,0.5265249766703246,1490
H21.33.015,7,L5/6 NP,1,0.5265249766703246,1490
H21.33.015,7,L6 IT,10,0.5265249766703246,1490
H21.33.015,7,L6 IT Car3,10,0.5265249766703246,1490
H21.33.015,7,L6b,1,0.5265249766703246,1490
H21.33.015,7,Lamp5,35,0.5265249766703246,1490
H21.33.015,7,Lamp5 Lhx6,11,0.5265249766703246,1490
H21.33.015,7,Microglia-PVM,69,0.5265249766703246,1490
H21.33.015,7,OPC,62,0.5265249766703246,1490
H21.33.015,7,Oligodendrocyte,246,0.5265249766703246,1490
H21.33.015,7,Pax6,1,0.5265249766703246,1490
H21.33.015,7,Pvalb,40,0.5265249766703246,1490
H21.33.015,7,Sncg,1,0.5265249766703246,1490
H21.33.015,7,Sst,59,0.5265249766703246,1490
H21.33.015,7,Sst Chodl,4,0.5265249766703246,1490
H21.33.015,7,VLMC,52,0.5265249766703246,1490
H21.33.015,7,Vip,26,0.5265249766703246,1490
H21.33.015,8,Astrocyte,140,0.5736308020987178,1830
H21.33.015,8,Chandelier,13,0.5736308020987178,1830
H21.33.015,8,Endothelial,57,0.5736308020987178,1830
H21.33.015,8,L2/3 IT,94,0.5736308020987178,1830
H21.33.015,8,L4 IT,654,0.5736308020987178,1830
H21.33.015,8,L5 ET,4,0.5736308020987178,1830
H21.33.015,8,L5 IT,215,0.5736308020987178,1830
H21.33.015,8,L5/6 NP,6,0.5736308020987178,1830
H21.33.015,8,L6 CT,1,0.5736308020987178,1830
H21.33.015,8,L6 IT,7,0.5736308020987178,1830
H21.33.015,8,L6 IT Car3,19,0.5736308020987178,1830
H21.33.015,8,L6b,4,0.5736308020987178,1830
H21.33.015,8,Lamp5,24,0.5736308020987178,1830
H21.33.015,8,Lamp5 Lhx6,16,0.5736308020987178,1830
H21.33.015,8,Microglia-PVM,67,0.5736308020987178,1830
H21.33.015,8,OPC,49,0.5736308020987178,1830
H21.33.015,8,Oligodendrocyte,274,0.5736308020987178,1830
H21.33.015,8,Pvalb,57,0.5736308020987178,1830
H21.33.015,8,Sncg,1,0.5736308020987178,1830
H21.33.015,8,Sst,61,0.5736308020987178,1830
H21.33.015,8,VLMC,43,0.5736308020987178,1830
H21.33.015,8,Vip,24,0.5736308020987178,1830
H21.33.015,9,Astrocyte,114,0.6232998583340807,1750
H21.33.015,9,Chandelier,6,0.6232998583340807,1750
H21.33.015,9,Endothelial,48,0.6232998583340807,1750
H21.33.015,9,L2/3 IT,22,0.6232998583340807,1750
H21.33.015,9,L4 IT,410,0.6232998583340807,1750
H21.33.015,9,L5 ET,19,0.6232998583340807,1750
H21.33.015,9,L5 IT,412,0.6232998583340807,1750
H21.33.015,9,L5/6 NP,21,0.6232998583340807,1750
H21.33.015,9,L6 CT,1,0.6232998583340807,1750
H21.33.015,9,L6 IT,26,0.6232998583340807,1750
H21.33.015,9,L6 IT Car3,24,0.6232998583340807,1750
H21.33.015,9,L6b,9,0.6232998583340807,1750
H21.33.015,9,Lamp5,26,0.6232998583340807,1750
H21.33.015,9,Lamp5 Lhx6,21,0.6232998583340807,1750
H21.33.015,9,Microglia-PVM,80,0.6232998583340807,1750
H21.33.015,9,OPC,51,0.6232998583340807,1750
H21.33.015,9,Oligodendrocyte,263,0.6232998583340807,1750
H21.33.015,9,Pax6,1,0.6232998583340807,1750
H21.33.015,9,Pvalb,58,0.6232998583340807,1750
H21.33.015,9,Sncg,1,0.6232998583340807,1750
H21.33.015,9,Sst,66,0.6232998583340807,1750
H21.33.015,9,Sst Chodl,3,0.6232998583340807,1750
H21.33.015,9,VLMC,47,0.6232998583340807,1750
H21.33.015,9,Vip,21,0.6232998583340807,1750
H21.33.015,10,Astrocyte,124,0.6753469056984731,1695
H21.33.015,10,Chandelier,3,0.6753469056984731,1695
H21.33.015,10,Endothelial,58,0.6753469056984731,1695
H21.33.015,10,L2/3 IT,4,0.6753469056984731,1695
H21.33.015,10,L4 IT,219,0.6753469056984731,1695
H21.33.015,10,L5 ET,48,0.6753469056984731,1695
H21.33.015,10,L5 IT,454,0.6753469056984731,1695
H21.33.015,10,L5/6 NP,69,0.6753469056984731,1695
H21.33.015,10,L6 CT,5,0.6753469056984731,1695
H21.33.015,10,L6 IT,43,0.6753469056984731,1695
H21.33.015,10,L6 IT Car3,18,0.6753469056984731,1695
H21.33.015,10,L6b,9,0.6753469056984731,1695
H21.33.015,10,Lamp5,22,0.6753469056984731,1695
H21.33.015,10,Lamp5 Lhx6,19,0.6753469056984731,1695
H21.33.015,10,Microglia-PVM,78,0.6753469056984731,1695
H21.33.015,10,OPC,52,0.6753469056984731,1695
H21.33.015,10,Oligodendrocyte,263,0.6753469056984731,1695
H21.33.015,10,Pax6,2,0.6753469056984731,1695
H21.33.015,10,Pvalb,64,0.6753469056984731,1695
H21.33.015,10,Sncg,2,0.6753469056984731,1695
H21.33.015,10,Sst,61,0.6753469056984731,1695
H21.33.015,10,Sst Chodl,6,0.6753469056984731,1695
H21.33.015,10,VLMC,57,0.6753469056984731,1695
H21.33.015,10,Vip,15,0.6753469056984731,1695
H21.33.015,11,Astrocyte,115,0.7286523577098767,1481
H21.33.015,11,Chandelier,1,0.7286523577098767,1481
H21.33.015,11,Endothelial,37,0.7286523577098767,1481
H21.33.015,11,L2/3 IT,3,0.7286523577098767,1481
H21.33.015,11,L4 IT,59,0.7286523577098767,1481
H21.33.015,11,L5 ET,17,0.7286523577098767,1481
H21.33.015,11,L5 IT,410,0.7286523577098767,1481
H21.33.015,11,L5/6 NP,83,0.7286523577098767,1481
H21.33.015,11,L6 CT,11,0.7286523577098767,1481
H21.33.015,11,L6 IT,71,0.7286523577098767,1481
H21.33.015,11,L6 IT Car3,65,0.7286523577098767,1481
H21.33.015,11,L6b,35,0.7286523577098767,1481
H21.33.015,11,Lamp5,11,0.7286523577098767,1481
H21.33.015,11,Lamp5 Lhx6,19,0.7286523577098767,1481
H21.33.015,11,Microglia-PVM,73,0.7286523577098767,1481
H21.33.015,11,OPC,41,0.7286523577098767,1481
H21.33.015,11,Oligodendrocyte,273,0.7286523577098767,1481
H21.33.015,11,Pax6,1,0.7286523577098767,1481
H21.33.015,11,Pvalb,52,0.7286523577098767,1481
H21.33.015,11,Sncg,1,0.7286523577098767,1481
H21.33.015,11,Sst,56,0.7286523577098767,1481
H21.33.015,11,Sst Chodl,3,0.7286523577098767,1481
H21.33.015,11,VLMC,34,0.7286523577098767,1481
H21.33.015,11,Vip,10,0.7286523577098767,1481
H21.33.015,12,Astrocyte,141,0.7835778716327416,1502
H21.33.015,12,Chandelier,2,0.7835778716327416,1502
