sample,diagnosis,stratum,celltype,proportion,count,n_stratum,level
Br1139,SCZ,L2/3,Astro_6-SEAAD,0.011811604901816035,80,6773,cluster
Br1139,SCZ,L2/3,Chandelier_1,0.002067030857817806,14,6773,cluster
Br1139,SCZ,L2/3,Chandelier_2,0.0035434814705448104,24,6773,cluster
Br1139,SCZ,L2/3,Endo_1,0.03750184556326591,254,6773,cluster
Br1139,SCZ,L2/3,Endo_2,0.06525911708253358,442,6773,cluster
Br1139,SCZ,L2/3,Endo_3,0.005167577144544515,35,6773,cluster
Br1139,SCZ,L2/3,L2/3 IT_1,0.09567399970470988,648,6773,cluster
Br1139,SCZ,L2/3,L2/3 IT_10,0.0002952901225454009,2,6773,cluster
Br1139,SCZ,L2/3,L2/3 IT_12,0.04901816034253654,332,6773,cluster
Br1139,SCZ,L2/3,L2/3 IT_13,0.0005905802450908018,4,6773,cluster
Br1139,SCZ,L2/3,L2/3 IT_2,0.04813228997490034,326,6773,cluster
Br1139,SCZ,L2/3,L2/3 IT_3,0.001033515428908903,7,6773,cluster
Br1139,SCZ,L2/3,L2/3 IT_5,0.0011811604901816035,8,6773,cluster
Br1139,SCZ,L2/3,L2/3 IT_6,0.002067030857817806,14,6773,cluster
Br1139,SCZ,L2/3,L2/3 IT_7,0.0730843053299867,495,6773,cluster
Br1139,SCZ,L2/3,L2/3 IT_8,0.0019193857965451055,13,6773,cluster
Br1139,SCZ,L2/3,L4 IT_1,0.003838771593090211,26,6773,cluster
Br1139,SCZ,L2/3,L4 IT_2,0.001033515428908903,7,6773,cluster
Br1139,SCZ,L2/3,L4 IT_3,0.00014764506127270044,1,6773,cluster
Br1139,SCZ,L2/3,L4 IT_4,0.0011811604901816035,8,6773,cluster
Br1139,SCZ,L2/3,L5 ET_1,0.0004429351838181013,3,6773,cluster
Br1139,SCZ,L2/3,L5 ET_2,0.0007382253063635022,5,6773,cluster
Br1139,SCZ,L2/3,L5 IT_1,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L5 IT_2,0.00014764506127270044,1,6773,cluster
Br1139,SCZ,L2/3,L5 IT_3,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L5 IT_5,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L5 IT_6,0.00014764506127270044,1,6773,cluster
Br1139,SCZ,L2/3,L5 IT_7,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L5/6 NP_1,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L5/6 NP_2,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L5/6 NP_3,0.00014764506127270044,1,6773,cluster
Br1139,SCZ,L2/3,L5/6 NP_4,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L5/6 NP_6,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L6 CT_1,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L6 CT_2,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L6 CT_3,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L6 CT_4,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L6 IT Car3_1,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L6 IT Car3_2,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L6 IT Car3_3,0.0,0,6773,cluster
Br1139,SCZ,L2/3,L6 IT_1,0.00339583640927211,23,6773,cluster
Br1139,SCZ,L2/3,L6 IT_2,0.0004429351838181013,3,6773,cluster
Br1139,SCZ,L2/3,L6b_1,0.019932083271814557,135,6773,cluster
Br1139,SCZ,L2/3,L6b_2,0.010925734534179832,74,6773,cluster
Br1139,SCZ,L2/3,L6b_3,0.0005905802450908018,4,6773,cluster
Br1139,SCZ,L2/3,L6b_4,0.002805256164181308,19,6773,cluster
Br1139,SCZ,L2/3,L6b_5,0.0035434814705448104,24,6773,cluster
Br1139,SCZ,L2/3,L6b_6,0.009301638860180128,63,6773,cluster
Br1139,SCZ,L2/3,Lamp5_1,0.002509966041635907,17,6773,cluster
Br1139,SCZ,L2/3,Lamp5_2,0.0,0,6773,cluster
Br1139,SCZ,L2/3,Lamp5_3,0.005610512328362616,38,6773,cluster
Br1139,SCZ,L2/3,Lamp5_4,0.002362320980363207,16,6773,cluster
Br1139,SCZ,L2/3,Lamp5_5,0.011663959840543334,79,6773,cluster
Br1139,SCZ,L2/3,Lamp5_6,0.00014764506127270044,1,6773,cluster
Br1139,SCZ,L2/3,Lamp5_Lhx6_1,0.0026576111029086077,18,6773,cluster
Br1139,SCZ,L2/3,Lymphocyte,0.021999114129632364,149,6773,cluster
Br1139,SCZ,L2/3,Micro-PVM_1,0.0022146759190905065,15,6773,cluster
Br1139,SCZ,L2/3,Micro-PVM_2,0.009744574043998228,66,6773,cluster
Br1139,SCZ,L2/3,Micro-PVM_2_1-SEAAD,0.0007382253063635022,5,6773,cluster
Br1139,SCZ,L2/3,Micro-PVM_2_3-SEAAD,0.0017717407352724052,12,6773,cluster
Br1139,SCZ,L2/3,Micro-PVM_3-SEAAD,0.026576111029086077,180,6773,cluster
Br1139,SCZ,L2/3,Micro-PVM_4-SEAAD,0.0,0,6773,cluster
Br1139,SCZ,L2/3,Monocyte,0.01373099069836114,93,6773,cluster
Br1139,SCZ,L2/3,OPC_1,0.0005905802450908018,4,6773,cluster
Br1139,SCZ,L2/3,OPC_2,0.0,0,6773,cluster
Br1139,SCZ,L2/3,OPC_2_1-SEAAD,0.015502731433633544,105,6773,cluster
Br1139,SCZ,L2/3,OPC_2_2-SEAAD,0.0,0,6773,cluster
Br1139,SCZ,L2/3,Oligo_1,0.0002952901225454009,2,6773,cluster
Br1139,SCZ,L2/3,Oligo_2,0.0,0,6773,cluster
Br1139,SCZ,L2/3,Oligo_2_1-SEAAD,0.006201092573453418,42,6773,cluster
Br1139,SCZ,L2/3,Oligo_3,0.0017717407352724052,12,6773,cluster
Br1139,SCZ,L2/3,Oligo_4,0.00693931787981692,47,6773,cluster
Br1139,SCZ,L2/3,Pax6_1,0.003838771593090211,26,6773,cluster
Br1139,SCZ,L2/3,Pax6_2,0.0032481913479994093,22,6773,cluster
Br1139,SCZ,L2/3,Pax6_3,0.0002952901225454009,2,6773,cluster
Br1139,SCZ,L2/3,Pax6_4,0.0005905802450908018,4,6773,cluster
Br1139,SCZ,L2/3,Pericyte_1,0.02436143510999557,165,6773,cluster
Br1139,SCZ,L2/3,Pericyte_2-SEAAD,0.005758157389635317,39,6773,cluster
Br1139,SCZ,L2/3,Pvalb_1,0.0,0,6773,cluster
Br1139,SCZ,L2/3,Pvalb_10,0.0,0,6773,cluster
Br1139,SCZ,L2/3,Pvalb_12,0.00014764506127270044,1,6773,cluster
Br1139,SCZ,L2/3,Pvalb_13,0.0002952901225454009,2,6773,cluster
Br1139,SCZ,L2/3,Pvalb_15,0.0017717407352724052,12,6773,cluster
Br1139,SCZ,L2/3,Pvalb_2,0.0,0,6773,cluster
Br1139,SCZ,L2/3,Pvalb_3,0.0,0,6773,cluster
Br1139,SCZ,L2/3,Pvalb_5,0.00014764506127270044,1,6773,cluster
Br1139,SCZ,L2/3,Pvalb_6,0.0,0,6773,cluster
Br1139,SCZ,L2/3,Pvalb_7,0.0,0,6773,cluster
Br1139,SCZ,L2/3,Pvalb_8,0.002805256164181308,19,6773,cluster
Br1139,SCZ,L2/3,Pvalb_9,0.0,0,6773,cluster
Br1139,SCZ,L2/3,SMC-SEAAD,0.07958068802598553,539,6773,cluster
Br1139,SCZ,L2/3,Sncg_1,0.0,0,6773,cluster
Br1139,SCZ,L2/3,Sncg_2,0.0017717407352724052,12,6773,cluster
Br1139,SCZ,L2/3,Sncg_3,0.0017717407352724052,12,6773,cluster
Br1139,SCZ,L2/3,Sncg_4,0.00339583640927211,23,6773,cluster
Br1139,SCZ,L2/3,Sncg_5,0.011516314779270634,78,6773,cluster
Br1139,SCZ,L2/3,Sncg_6,0.004872287021999114,33,6773,cluster
Br1139,SCZ,L2/3,Sncg_8,0.0013288055514543038,9,6773,cluster
Br1139,SCZ,L2/3,Sst Chodl_1,0.00014764506127270044,1,6773,cluster
Br1139,SCZ,L2/3,Sst Chodl_2,0.0019193857965451055,13,6773,cluster
Br1139,SCZ,L2/3,Sst_1,0.0011811604901816035,8,6773,cluster
Br1139,SCZ,L2/3,Sst_10,0.0059058024509080174,40,6773,cluster
Br1139,SCZ,L2/3,Sst_11,0.003838771593090211,26,6773,cluster
Br1139,SCZ,L2/3,Sst_12,0.0,0,6773,cluster
Br1139,SCZ,L2/3,Sst_13,0.0,0,6773,cluster
Br1139,SCZ,L2/3,Sst_19,0.0004429351838181013,3,6773,cluster
Br1139,SCZ,L2/3,Sst_2,0.00014764506127270044,1,6773,cluster
Br1139,SCZ,L2/3,Sst_20,0.007382253063635022,50,6773,cluster
Br1139,SCZ,L2/3,Sst_22,0.001033515428908903,7,6773,cluster
Br1139,SCZ,L2/3,Sst_23,0.00014764506127270044,1,6773,cluster
Br1139,SCZ,L2/3,Sst_25,0.0004429351838181013,3,6773,cluster
Br1139,SCZ,L2/3,Sst_3,0.0005905802450908018,4,6773,cluster
Br1139,SCZ,L2/3,Sst_4,0.00014764506127270044,1,6773,cluster
Br1139,SCZ,L2/3,Sst_5,0.0035434814705448104,24,6773,cluster
Br1139,SCZ,L2/3,Sst_7,0.002362320980363207,16,6773,cluster
Br1139,SCZ,L2/3,Sst_9,0.0,0,6773,cluster
Br1139,SCZ,L2/3,VLMC_1,0.03779713568581131,256,6773,cluster
Br1139,SCZ,L2/3,Vip_1,0.008711058615089326,59,6773,cluster
Br1139,SCZ,L2/3,Vip_11,0.00014764506127270044,1,6773,cluster
Br1139,SCZ,L2/3,Vip_12,0.001033515428908903,7,6773,cluster
Br1139,SCZ,L2/3,Vip_13,0.0011811604901816035,8,6773,cluster
Br1139,SCZ,L2/3,Vip_14,0.0016240956739997047,11,6773,cluster
Br1139,SCZ,L2/3,Vip_15,0.0004429351838181013,3,6773,cluster
Br1139,SCZ,L2/3,Vip_16,0.004134061715635612,28,6773,cluster
Br1139,SCZ,L2/3,Vip_18,0.0002952901225454009,2,6773,cluster
Br1139,SCZ,L2/3,Vip_19,0.007972833308725823,54,6773,cluster
Br1139,SCZ,L2/3,Vip_2,0.0004429351838181013,3,6773,cluster
Br1139,SCZ,L2/3,Vip_21,0.011221024656725233,76,6773,cluster
Br1139,SCZ,L2/3,Vip_23,0.0008858703676362026,6,6773,cluster
Br1139,SCZ,L2/3,Vip_4,0.001033515428908903,7,6773,cluster
Br1139,SCZ,L2/3,Vip_5,0.0017717407352724052,12,6773,cluster
Br1139,SCZ,L2/3,Vip_6,0.002067030857817806,14,6773,cluster
Br1139,SCZ,L2/3,Vip_9,0.0019193857965451055,13,6773,cluster
Br1139,SCZ,L4,Astro_1,0.0,0,10456,cluster
Br1139,SCZ,L4,Astro_2,0.054992348890589134,575,10456,cluster
Br1139,SCZ,L4,Astro_3,0.00019127773527161438,2,10456,cluster
Br1139,SCZ,L4,Astro_4,0.018840856924254017,197,10456,cluster
Br1139,SCZ,L4,Astro_5,0.009946442234123947,104,10456,cluster
Br1139,SCZ,L4,Astro_6-SEAAD,0.009659525631216526,101,10456,cluster
Br1139,SCZ,L4,Chandelier_1,0.0027735271614384087,29,10456,cluster
Br1139,SCZ,L4,Chandelier_2,0.004016832440703902,42,10456,cluster
Br1139,SCZ,L4,Endo_1,0.05346212700841622,559,10456,cluster
Br1139,SCZ,L4,Endo_2,0.05575745983167559,583,10456,cluster
Br1139,SCZ,L4,Endo_3,0.005642693190512625,59,10456,cluster
Br1139,SCZ,L4,L2/3 IT_1,0.03815990818668707,399,10456,cluster
Br1139,SCZ,L4,L2/3 IT_10,0.0006694720734506504,7,10456,cluster
Br1139,SCZ,L4,L2/3 IT_12,0.06551262433052793,685,10456,cluster
Br1139,SCZ,L4,L2/3 IT_13,0.0031560826319816373,33,10456,cluster
Br1139,SCZ,L4,L2/3 IT_2,0.041315990818668706,432,10456,cluster
Br1139,SCZ,L4,L2/3 IT_3,0.005164498852333588,54,10456,cluster
Br1139,SCZ,L4,L2/3 IT_5,0.006694720734506504,70,10456,cluster
Br1139,SCZ,L4,L2/3 IT_6,0.0009563886763580719,10,10456,cluster
Br1139,SCZ,L4,L2/3 IT_7,0.04561973986228003,477,10456,cluster
Br1139,SCZ,L4,L2/3 IT_8,0.0019127773527161439,20,10456,cluster
Br1139,SCZ,L4,L4 IT_1,0.010998469778117827,115,10456,cluster
Br1139,SCZ,L4,L4 IT_2,0.0016258607498087223,17,10456,cluster
Br1139,SCZ,L4,L4 IT_3,0.001052027543993879,11,10456,cluster
Br1139,SCZ,L4,L4 IT_4,0.0026778882938026014,28,10456,cluster
Br1139,SCZ,L4,L5 ET_1,0.00019127773527161438,2,10456,cluster
Br1139,SCZ,L4,L5 ET_2,0.002008416220351951,21,10456,cluster
Br1139,SCZ,L4,L5 IT_1,0.0,0,10456,cluster
Br1139,SCZ,L4,L5 IT_2,0.00019127773527161438,2,10456,cluster
Br1139,SCZ,L4,L5 IT_3,0.0,0,10456,cluster
Br1139,SCZ,L4,L5 IT_5,0.0,0,10456,cluster
Br1139,SCZ,L4,L5 IT_6,0.0038255547054322878,40,10456,cluster
Br1139,SCZ,L4,L5 IT_7,0.00019127773527161438,2,10456,cluster
Br1139,SCZ,L4,L5/6 NP_1,0.0,0,10456,cluster
Br1139,SCZ,L4,L5/6 NP_2,0.0,0,10456,cluster
Br1139,SCZ,L4,L5/6 NP_3,0.0,0,10456,cluster
Br1139,SCZ,L4,L5/6 NP_4,0.00038255547054322876,4,10456,cluster
Br1139,SCZ,L4,L5/6 NP_6,0.00038255547054322876,4,10456,cluster
Br1139,SCZ,L4,L6 CT_1,0.0,0,10456,cluster
Br1139,SCZ,L4,L6 CT_2,0.0,0,10456,cluster
Br1139,SCZ,L4,L6 CT_3,9.563886763580719e-05,1,10456,cluster
Br1139,SCZ,L4,L6 CT_4,0.0,0,10456,cluster
Br1139,SCZ,L4,L6 IT Car3_1,0.0,0,10456,cluster
Br1139,SCZ,L4,L6 IT Car3_2,0.0,0,10456,cluster
Br1139,SCZ,L4,L6 IT Car3_3,0.0,0,10456,cluster
Br1139,SCZ,L4,L6 IT_1,0.0023909716908951796,25,10456,cluster
Br1139,SCZ,L4,L6 IT_2,0.0008607498087222647,9,10456,cluster
Br1139,SCZ,L4,L6b_1,0.02620504973221117,274,10456,cluster
Br1139,SCZ,L4,L6b_2,0.0132938026013772,139,10456,cluster
Br1139,SCZ,L4,L6b_3,0.00038255547054322876,4,10456,cluster
Br1139,SCZ,L4,L6b_4,0.002008416220351951,21,10456,cluster
Br1139,SCZ,L4,L6b_5,0.0038255547054322878,40,10456,cluster
Br1139,SCZ,L4,L6b_6,0.013198163733741393,138,10456,cluster
Br1139,SCZ,L4,Lamp5_1,0.004016832440703902,42,10456,cluster
Br1139,SCZ,L4,Lamp5_2,0.0005738332058148432,6,10456,cluster
Br1139,SCZ,L4,Lamp5_3,0.003347360367253252,35,10456,cluster
Br1139,SCZ,L4,Lamp5_4,0.0005738332058148432,6,10456,cluster
Br1139,SCZ,L4,Lamp5_5,0.001530221882172915,16,10456,cluster
Br1139,SCZ,L4,Lamp5_6,9.563886763580719e-05,1,10456,cluster
Br1139,SCZ,L4,Lamp5_Lhx6_1,0.002486610558530987,26,10456,cluster
Br1139,SCZ,L4,Lymphocyte,0.034525631216526395,361,10456,cluster
Br1139,SCZ,L4,Micro-PVM_1,0.002104055087987758,22,10456,cluster
Br1139,SCZ,L4,Micro-PVM_2,0.006885998469778117,72,10456,cluster
Br1139,SCZ,L4,Micro-PVM_2_1-SEAAD,0.0016258607498087223,17,10456,cluster
Br1139,SCZ,L4,Micro-PVM_2_3-SEAAD,0.0009563886763580719,10,10456,cluster
Br1139,SCZ,L4,Micro-PVM_3-SEAAD,0.017214996174445295,180,10456,cluster
Br1139,SCZ,L4,Micro-PVM_4-SEAAD,9.563886763580719e-05,1,10456,cluster
Br1139,SCZ,L4,Monocyte,0.024005355776587606,251,10456,cluster
Br1139,SCZ,L4,OPC_1,0.0,0,10456,cluster
Br1139,SCZ,L4,OPC_2,0.0,0,10456,cluster
Br1139,SCZ,L4,OPC_2_1-SEAAD,0.008224942616679418,86,10456,cluster
Br1139,SCZ,L4,OPC_2_2-SEAAD,0.0,0,10456,cluster
Br1139,SCZ,L4,Oligo_1,0.0002869166029074216,3,10456,cluster
Br1139,SCZ,L4,Oligo_2,0.0,0,10456,cluster
Br1139,SCZ,L4,Oligo_2_1-SEAAD,0.010137719969395562,106,10456,cluster
Br1139,SCZ,L4,Oligo_3,0.001530221882172915,16,10456,cluster
Br1139,SCZ,L4,Oligo_4,0.006025248661055853,63,10456,cluster
Br1139,SCZ,L4,Pax6_1,0.0005738332058148432,6,10456,cluster
Br1139,SCZ,L4,Pax6_2,0.0007651109410864575,8,10456,cluster
Br1139,SCZ,L4,Pax6_3,0.00038255547054322876,4,10456,cluster
Br1139,SCZ,L4,Pax6_4,9.563886763580719e-05,1,10456,cluster
Br1139,SCZ,L4,Pericyte_1,0.022762050497322113,238,10456,cluster
Br1139,SCZ,L4,Pericyte_2-SEAAD,0.008416220351951033,88,10456,cluster
Br1139,SCZ,L4,Pvalb_1,0.0,0,10456,cluster
Br1139,SCZ,L4,Pvalb_10,9.563886763580719e-05,1,10456,cluster
Br1139,SCZ,L4,Pvalb_12,0.00019127773527161438,2,10456,cluster
Br1139,SCZ,L4,Pvalb_13,0.0005738332058148432,6,10456,cluster
Br1139,SCZ,L4,Pvalb_15,0.006790359602142311,71,10456,cluster
Br1139,SCZ,L4,Pvalb_2,9.563886763580719e-05,1,10456,cluster
Br1139,SCZ,L4,Pvalb_3,0.0,0,10456,cluster
Br1139,SCZ,L4,Pvalb_5,9.563886763580719e-05,1,10456,cluster
Br1139,SCZ,L4,Pvalb_6,0.0007651109410864575,8,10456,cluster
Br1139,SCZ,L4,Pvalb_7,0.0,0,10456,cluster
Br1139,SCZ,L4,Pvalb_8,0.004112471308339709,43,10456,cluster
Br1139,SCZ,L4,Pvalb_9,0.0,0,10456,cluster
Br1139,SCZ,L4,SMC-SEAAD,0.21088370313695487,2205,10456,cluster
Br1139,SCZ,L4,Sncg_1,0.0,0,10456,cluster
Br1139,SCZ,L4,Sncg_2,9.563886763580719e-05,1,10456,cluster
Br1139,SCZ,L4,Sncg_3,0.0002869166029074216,3,10456,cluster
Br1139,SCZ,L4,Sncg_4,0.0007651109410864575,8,10456,cluster
Br1139,SCZ,L4,Sncg_5,0.0011476664116296864,12,10456,cluster
Br1139,SCZ,L4,Sncg_6,0.001052027543993879,11,10456,cluster
Br1139,SCZ,L4,Sncg_8,0.00019127773527161438,2,10456,cluster
Br1139,SCZ,L4,Sst Chodl_1,9.563886763580719e-05,1,10456,cluster
Br1139,SCZ,L4,Sst Chodl_2,0.0016258607498087223,17,10456,cluster
Br1139,SCZ,L4,Sst_1,0.0009563886763580719,10,10456,cluster
Br1139,SCZ,L4,Sst_10,0.0037299158377964805,39,10456,cluster
Br1139,SCZ,L4,Sst_11,0.001052027543993879,11,10456,cluster
Br1139,SCZ,L4,Sst_12,0.0,0,10456,cluster
Br1139,SCZ,L4,Sst_13,0.0,0,10456,cluster
Br1139,SCZ,L4,Sst_19,0.00038255547054322876,4,10456,cluster
Br1139,SCZ,L4,Sst_2,9.563886763580719e-05,1,10456,cluster
Br1139,SCZ,L4,Sst_20,0.004112471308339709,43,10456,cluster
Br1139,SCZ,L4,Sst_22,0.00047819433817903597,5,10456,cluster
Br1139,SCZ,L4,Sst_23,0.0,0,10456,cluster
Br1139,SCZ,L4,Sst_25,0.00047819433817903597,5,10456,cluster
Br1139,SCZ,L4,Sst_3,0.0022953328232593728,24,10456,cluster
Br1139,SCZ,L4,Sst_4,0.0008607498087222647,9,10456,cluster
Br1139,SCZ,L4,Sst_5,0.0026778882938026014,28,10456,cluster
Br1139,SCZ,L4,Sst_7,0.0021996939556235655,23,10456,cluster
Br1139,SCZ,L4,Sst_9,9.563886763580719e-05,1,10456,cluster
Br1139,SCZ,L4,VLMC_1,0.05556618209640398,581,10456,cluster
Br1139,SCZ,L4,Vip_1,0.004973221117061974,52,10456,cluster
Br1139,SCZ,L4,Vip_11,0.0,0,10456,cluster
Br1139,SCZ,L4,Vip_12,0.001434583014537108,15,10456,cluster
Br1139,SCZ,L4,Vip_13,0.00047819433817903597,5,10456,cluster
Br1139,SCZ,L4,Vip_14,0.0009563886763580719,10,10456,cluster
Br1139,SCZ,L4,Vip_15,0.0,0,10456,cluster
Br1139,SCZ,L4,Vip_16,0.0019127773527161439,20,10456,cluster
Br1139,SCZ,L4,Vip_18,0.0005738332058148432,6,10456,cluster
Br1139,SCZ,L4,Vip_19,0.005833970925784238,61,10456,cluster
Br1139,SCZ,L4,Vip_2,0.0007651109410864575,8,10456,cluster
Br1139,SCZ,L4,Vip_21,0.006885998469778117,72,10456,cluster
Br1139,SCZ,L4,Vip_23,0.0013389441469013007,14,10456,cluster
Br1139,SCZ,L4,Vip_4,9.563886763580719e-05,1,10456,cluster
Br1139,SCZ,L4,Vip_5,0.0006694720734506504,7,10456,cluster
Br1139,SCZ,L4,Vip_6,0.0002869166029074216,3,10456,cluster
Br1139,SCZ,L4,Vip_9,0.00047819433817903597,5,10456,cluster
Br1139,SCZ,L5,Astro_1,0.0,0,19689,cluster
Br1139,SCZ,L5,Astro_2,0.0744070293057037,1465,19689,cluster
Br1139,SCZ,L5,Astro_3,0.0008634262786327391,17,19689,cluster
Br1139,SCZ,L5,Astro_4,0.00949768906496013,187,19689,cluster
Br1139,SCZ,L5,Astro_5,0.00832952409975113,164,19689,cluster
Br1139,SCZ,L5,Astro_6-SEAAD,0.007872416069886739,155,19689,cluster
Br1139,SCZ,L5,Chandelier_1,0.003606074457819087,71,19689,cluster
Br1139,SCZ,L5,Chandelier_2,0.0030473868657626088,60,19689,cluster
Br1139,SCZ,L5,Endo_1,0.04108893290669917,809,19689,cluster
Br1139,SCZ,L5,Endo_2,0.07405150083803139,1458,19689,cluster
Br1139,SCZ,L5,Endo_3,0.0044187109553557825,87,19689,cluster
Br1139,SCZ,L5,L2/3 IT_1,0.008075575194270913,159,19689,cluster
Br1139,SCZ,L5,L2/3 IT_10,0.0011173751841129565,22,19689,cluster
Br1139,SCZ,L5,L2/3 IT_12,0.04885976941439382,962,19689,cluster
Br1139,SCZ,L5,L2/3 IT_13,0.014221138706892173,280,19689,cluster
Br1139,SCZ,L5,L2/3 IT_2,0.02554725989130987,503,19689,cluster
Br1139,SCZ,L5,L2/3 IT_3,0.0075168876022144344,148,19689,cluster
Br1139,SCZ,L5,L2/3 IT_5,0.011021382497841434,217,19689,cluster
Br1139,SCZ,L5,L2/3 IT_6,5.0789781096043474e-05,1,19689,cluster
Br1139,SCZ,L5,L2/3 IT_7,0.010259535781400783,202,19689,cluster
Br1139,SCZ,L5,L2/3 IT_8,0.0004063182487683478,8,19689,cluster
Br1139,SCZ,L5,L4 IT_1,0.071258062877749,1403,19689,cluster
Br1139,SCZ,L5,L4 IT_2,0.012443496368530652,245,19689,cluster
Br1139,SCZ,L5,L4 IT_3,0.003504494895627,69,19689,cluster
Br1139,SCZ,L5,L4 IT_4,0.018030372289095434,355,19689,cluster
Br1139,SCZ,L5,L5 ET_1,0.0015236934328813044,30,19689,cluster
Br1139,SCZ,L5,L5 ET_2,0.015846411701965563,312,19689,cluster
Br1139,SCZ,L5,L5 IT_1,0.0027426481791863475,54,19689,cluster
Br1139,SCZ,L5,L5 IT_2,0.009294529940575957,183,19689,cluster
Br1139,SCZ,L5,L5 IT_3,0.0008634262786327391,17,19689,cluster
Br1139,SCZ,L5,L5 IT_5,0.012900604398395042,254,19689,cluster
Br1139,SCZ,L5,L5 IT_6,0.04698054751384022,925,19689,cluster
Br1139,SCZ,L5,L5 IT_7,0.018944588348824218,373,19689,cluster
Br1139,SCZ,L5,L5/6 NP_1,0.0004063182487683478,8,19689,cluster
Br1139,SCZ,L5,L5/6 NP_2,0.0002539489054802174,5,19689,cluster
Br1139,SCZ,L5,L5/6 NP_3,0.0,0,19689,cluster
Br1139,SCZ,L5,L5/6 NP_4,0.011681649652089999,230,19689,cluster
Br1139,SCZ,L5,L5/6 NP_6,0.0004571080298643913,9,19689,cluster
Br1139,SCZ,L5,L6 CT_1,0.0,0,19689,cluster
Br1139,SCZ,L5,L6 CT_2,0.00035552846767230434,7,19689,cluster
Br1139,SCZ,L5,L6 CT_3,0.0011173751841129565,22,19689,cluster
Br1139,SCZ,L5,L6 CT_4,5.0789781096043474e-05,1,19689,cluster
Br1139,SCZ,L5,L6 IT Car3_1,0.0,0,19689,cluster
Br1139,SCZ,L5,L6 IT Car3_2,5.0789781096043474e-05,1,19689,cluster
Br1139,SCZ,L5,L6 IT Car3_3,0.0009142160597287826,18,19689,cluster
Br1139,SCZ,L5,L6 IT_1,0.0028442277413784347,56,19689,cluster
Br1139,SCZ,L5,L6 IT_2,0.005434506577276652,107,19689,cluster
Br1139,SCZ,L5,L6b_1,0.049113718319874045,967,19689,cluster
Br1139,SCZ,L5,L6b_2,0.03357204530448474,661,19689,cluster
Br1139,SCZ,L5,L6b_3,0.0013713240895931737,27,19689,cluster
Br1139,SCZ,L5,L6b_4,0.002031591243841739,40,19689,cluster
Br1139,SCZ,L5,L6b_5,0.0045710802986439125,90,19689,cluster
Br1139,SCZ,L5,L6b_6,0.020722230687185737,408,19689,cluster
Br1139,SCZ,L5,Lamp5_1,0.004825029204124131,95,19689,cluster
Br1139,SCZ,L5,Lamp5_2,0.0009142160597287826,18,19689,cluster
Br1139,SCZ,L5,Lamp5_3,0.001930011681649652,38,19689,cluster
Br1139,SCZ,L5,Lamp5_4,5.0789781096043474e-05,1,19689,cluster
Br1139,SCZ,L5,Lamp5_5,0.00010157956219208695,2,19689,cluster
Br1139,SCZ,L5,Lamp5_6,0.0,0,19689,cluster
Br1139,SCZ,L5,Lamp5_Lhx6_1,0.0016760627761694348,33,19689,cluster
Br1139,SCZ,L5,Lymphocyte,0.016252729950733912,320,19689,cluster
Br1139,SCZ,L5,Micro-PVM_1,0.0018792219005536086,37,19689,cluster
Br1139,SCZ,L5,Micro-PVM_2,0.006043983950429174,119,19689,cluster
Br1139,SCZ,L5,Micro-PVM_2_1-SEAAD,0.000965005840824826,19,19689,cluster
Br1139,SCZ,L5,Micro-PVM_2_3-SEAAD,0.0007110569353446087,14,19689,cluster
Br1139,SCZ,L5,Micro-PVM_3-SEAAD,0.019096957692112348,376,19689,cluster
Br1139,SCZ,L5,Micro-PVM_4-SEAAD,0.0,0,19689,cluster
Br1139,SCZ,L5,Monocyte,0.011884808776474173,234,19689,cluster
Br1139,SCZ,L5,OPC_1,0.0014729036517852608,29,19689,cluster
Br1139,SCZ,L5,OPC_2,0.0,0,19689,cluster
Br1139,SCZ,L5,OPC_2_1-SEAAD,0.010869013154553304,214,19689,cluster
Br1139,SCZ,L5,OPC_2_2-SEAAD,0.0,0,19689,cluster
Br1139,SCZ,L5,Oligo_1,0.0006094773731525217,12,19689,cluster
Br1139,SCZ,L5,Oligo_2,0.0,0,19689,cluster
Br1139,SCZ,L5,Oligo_2_1-SEAAD,0.03793996647874447,747,19689,cluster
Br1139,SCZ,L5,Oligo_3,0.002539489054802174,50,19689,cluster
Br1139,SCZ,L5,Oligo_4,0.017014576667174566,335,19689,cluster
Br1139,SCZ,L5,Pax6_1,0.00015236934328813042,3,19689,cluster
Br1139,SCZ,L5,Pax6_2,0.00035552846767230434,7,19689,cluster
Br1139,SCZ,L5,Pax6_3,0.00030473868657626083,6,19689,cluster
Br1139,SCZ,L5,Pax6_4,0.00010157956219208695,2,19689,cluster
Br1139,SCZ,L5,Pericyte_1,0.02382040733404439,469,19689,cluster
